Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 11:19:49.187661,0.0,27.87,1016.23,42.46,1.6,1.7,1.6,1.75
2025-08-19 11:19:49.266235,0.08,27.87,1016.22,42.46,1.7,1.7,1.6,1.7
2025-08-19 11:19:49.353735,0.17,27.88,1016.23,42.46,1.5,1.7,1.6,1.7
2025-08-19 11:19:49.441010,0.25,27.89,1016.23,42.47,1.6,1.7,1.6,1.7
2025-08-19 11:19:49.528406,0.34,27.9,1016.24,42.46,1.7,1.7,1.5,1.7
2025-08-19 11:19:49.616777,0.43,27.91,1016.22,42.47,1.6,1.7,1.6,1.7
2025-08-19 11:19:49.703411,0.52,27.92,1016.27,42.46,1.5,1.65,1.4,1.7
2025-08-19 11:19:49.790738,0.6,27.92,1016.26,42.47,1.6,1.7,1.5,1.7
2025-08-19 11:19:49.877308,0.69,27.93,1016.25,42.47,1.6,1.7,1.6,1.7
2025-08-19 11:19:49.964081,0.78,27.94,1016.27,42.48,1.6,1.65,1.5,1.75
2025-08-19 11:19:50.051967,0.86,27.94,1016.26,42.46,1.6,1.7,1.5,1.65
2025-08-19 11:19:50.140142,0.95,27.94,1016.25,42.46,1.5,1.65,1.5,1.65
2025-08-19 11:19:50.226641,1.04,27.95,1016.24,42.47,1.5,1.7,1.5,1.7
2025-08-19 11:19:50.307928,1.12,27.95,1016.24,42.47,1.2,1.65,1.5,1.65
2025-08-19 11:19:50.393959,1.21,27.95,1016.26,42.47,1.5,1.65,1.5,1.65
2025-08-19 11:19:50.477627,1.29,27.96,1016.26,42.48,1.5,1.65,1.5,1.65
2025-08-19 11:19:50.563510,1.38,27.96,1016.26,42.46,1.5,1.65,1.5,1.7
2025-08-19 11:19:50.648311,1.46,27.96,1016.26,42.46,1.5,1.7,1.5,1.65
2025-08-19 11:19:50.730245,1.54,27.96,1016.25,42.47,1.5,1.65,1.5,1.65
2025-08-19 11:19:50.816376,1.63,27.97,1016.26,42.46,1.5,1.7,1.6,1.7
2025-08-19 11:19:50.898062,1.71,27.97,1016.26,42.46,1.5,1.65,1.5,1.65
2025-08-19 11:19:50.984178,1.8,27.97,1016.26,42.47,1.5,1.65,1.5,1.7
2025-08-19 11:19:51.067631,1.88,27.97,1016.28,42.46,1.5,1.65,1.5,1.7
2025-08-19 11:19:51.152883,1.97,27.97,1016.27,42.45,1.5,1.7,1.5,1.65
2025-08-19 11:19:51.237669,2.05,27.97,1016.27,42.45,1.4,1.65,1.5,1.65
2025-08-19 11:19:51.324326,2.14,27.98,1016.27,42.45,1.5,1.65,1.5,1.7
2025-08-19 11:19:51.408711,2.22,27.98,1016.26,42.45,1.5,1.65,1.5,1.7
2025-08-19 11:19:51.491940,2.3,27.98,1016.27,42.44,1.5,1.65,1.5,1.65
2025-08-19 11:19:51.581502,2.39,27.98,1016.27,42.45,1.5,1.65,1.6,1.7
2025-08-19 11:19:51.665784,2.48,27.98,1016.27,42.44,1.5,1.65,1.6,1.65
2025-08-19 11:19:51.748622,2.56,27.98,1016.26,42.46,1.5,1.65,1.6,1.65
2025-08-19 11:19:51.831399,2.64,27.98,1016.25,42.43,1.5,1.65,1.5,1.6
2025-08-19 11:19:51.918287,2.73,27.98,1016.25,42.43,1.5,1.7,1.6,1.7
2025-08-19 11:19:52.000546,2.81,27.98,1016.25,42.43,1.5,1.65,1.5,1.7
2025-08-19 11:19:52.083864,2.9,27.98,1016.26,42.42,1.5,1.65,1.5,1.6
2025-08-19 11:19:52.167613,2.98,27.98,1016.25,42.43,1.5,1.6,1.5,1.65
2025-08-19 11:19:52.253288,3.07,27.98,1016.25,42.42,1.5,1.65,1.5,1.65
2025-08-19 11:19:52.337275,3.15,27.99,1016.25,42.43,1.5,1.65,1.5,1.65
2025-08-19 11:19:52.422049,3.23,27.99,1016.25,42.42,1.5,1.65,1.5,1.65
2025-08-19 11:19:52.511197,3.32,27.99,1016.25,42.42,1.5,1.7,1.6,1.65
2025-08-19 11:19:52.595447,3.41,27.99,1016.25,42.41,1.5,1.7,1.5,1.65
2025-08-19 11:19:52.678463,3.49,27.99,1016.26,42.41,1.5,1.65,1.5,1.65
2025-08-19 11:19:52.765513,3.58,27.99,1016.27,42.4,1.5,1.65,1.5,1.7
2025-08-19 11:19:52.847699,3.66,27.98,1016.27,42.4,1.5,1.6,1.5,1.65
2025-08-19 11:19:52.935267,3.75,27.98,1016.26,42.4,1.5,1.65,1.6,1.65
