Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 13:41:56.872666,0.0,22.48,1015.22,50.81,2.3,1.0,2.4,0.95
2025-08-19 13:41:56.950343,0.08,22.49,1015.21,50.81,2.5,1.0,2.2,1.0
2025-08-19 13:41:57.026492,0.15,22.5,1015.26,50.83,2.3,0.9,2.0,1.05
2025-08-19 13:41:57.103786,0.23,22.51,1015.27,50.83,2.1,0.95,2.3,0.95
2025-08-19 13:41:57.179902,0.31,22.52,1015.26,50.83,2.3,1.1,2.2,1.0
2025-08-19 13:41:57.256317,0.38,22.53,1015.24,50.84,2.4,1.0,1.5,1.0
2025-08-19 13:41:57.332594,0.46,22.54,1015.26,50.83,2.3,1.0,2.0,1.0
2025-08-19 13:41:57.408690,0.54,22.54,1015.25,50.84,2.3,0.55,2.1,1.0
2025-08-19 13:41:57.485091,0.61,22.55,1015.26,50.83,2.2,0.95,2.0,0.95
2025-08-19 13:41:57.561138,0.69,22.55,1015.25,50.84,2.1,0.95,2.2,0.95
2025-08-19 13:41:57.638702,0.77,22.56,1015.25,50.83,1.9,1.0,2.2,1.0
2025-08-19 13:41:57.714765,0.84,22.57,1015.25,50.82,2.1,1.0,2.3,1.0
2025-08-19 13:41:57.792211,0.92,22.57,1015.27,50.82,2.7,0.95,2.2,0.95
2025-08-19 13:41:57.874241,1.0,22.57,1015.25,50.82,1.8,1.1,2.2,0.95
2025-08-19 13:41:57.960099,1.09,22.58,1015.25,50.82,1.3,0.85,2.4,0.95
2025-08-19 13:41:58.042885,1.17,22.58,1015.25,50.82,2.1,0.95,2.2,0.9
2025-08-19 13:41:58.127067,1.25,22.58,1015.25,50.82,2.4,1.0,2.1,0.95
2025-08-19 13:41:58.210044,1.34,22.58,1015.24,50.8,2.1,0.85,2.1,1.75
2025-08-19 13:41:58.294410,1.42,22.59,1015.23,50.81,2.2,1.0,2.2,1.15
2025-08-19 13:41:58.379474,1.51,22.59,1015.24,50.82,2.1,1.0,2.1,1.0
2025-08-19 13:41:58.462599,1.59,22.59,1015.24,50.81,2.3,0.9,1.9,0.95
2025-08-19 13:41:58.549591,1.68,22.59,1015.26,50.8,2.1,0.95,2.3,0.95
2025-08-19 13:41:58.632366,1.76,22.59,1015.27,50.82,2.0,0.75,2.3,0.95
2025-08-19 13:41:58.719329,1.85,22.59,1015.26,50.8,2.2,1.0,1.8,0.95
2025-08-19 13:41:58.802894,1.93,22.59,1015.26,50.81,2.1,2.05,2.0,0.9
2025-08-19 13:41:58.889448,2.02,22.59,1015.26,50.79,2.1,1.05,2.2,0.85
2025-08-19 13:41:58.974010,2.1,22.59,1015.26,50.8,1.9,0.95,2.1,1.0
2025-08-19 13:41:59.058572,2.19,22.6,1015.25,50.8,2.0,0.95,2.1,0.95
2025-08-19 13:41:59.144696,2.27,22.6,1015.26,50.81,2.2,0.95,2.2,0.95
2025-08-19 13:41:59.227682,2.36,22.6,1015.26,50.8,1.9,0.95,2.2,1.0
2025-08-19 13:41:59.311073,2.44,22.6,1015.25,50.8,2.5,0.95,2.1,0.95
2025-08-19 13:41:59.397210,2.52,22.6,1015.26,50.8,2.1,1.0,2.2,0.95
2025-08-19 13:41:59.482182,2.61,22.6,1015.26,50.78,2.1,1.05,2.0,1.0
2025-08-19 13:41:59.565852,2.69,22.6,1015.25,50.79,1.9,0.9,2.3,0.9
2025-08-19 13:41:59.652594,2.78,22.6,1015.25,50.79,2.0,1.0,2.3,1.0
2025-08-19 13:41:59.734456,2.86,22.6,1015.25,50.77,2.3,0.95,2.0,0.95
2025-08-19 13:41:59.820617,2.95,22.6,1015.24,50.78,2.3,1.0,2.2,1.0
2025-08-19 13:41:59.903845,3.03,22.6,1015.24,50.77,2.3,0.95,2.2,0.95
2025-08-19 13:41:59.989323,3.12,22.6,1015.25,50.79,2.2,0.95,2.0,1.0
2025-08-19 13:42:00.075047,3.2,22.6,1015.25,50.79,2.1,0.85,2.1,0.95
2025-08-19 13:42:00.157507,3.28,22.61,1015.24,50.77,2.2,0.9,2.4,0.9
2025-08-19 13:42:00.242928,3.37,22.61,1015.24,50.76,2.1,0.95,2.1,0.9
2025-08-19 13:42:00.331978,3.46,22.61,1015.26,50.77,2.1,0.95,2.0,1.0
2025-08-19 13:42:00.415116,3.54,22.61,1015.27,50.76,2.2,0.95,2.1,0.95
2025-08-19 13:42:00.500988,3.63,22.61,1015.27,50.76,2.0,0.9,2.2,1.0
2025-08-19 13:42:00.585367,3.71,22.61,1015.26,50.77,2.0,0.95,2.6,0.9
2025-08-19 13:42:00.666496,3.79,22.61,1015.26,50.76,2.2,0.95,2.0,0.95
2025-08-19 13:42:00.753028,3.88,22.61,1015.26,50.74,2.0,1.0,2.3,0.95
2025-08-19 13:42:00.835048,3.96,22.61,1015.26,50.75,2.1,0.95,2.5,1.0
2025-08-19 13:42:00.923648,4.05,22.61,1015.26,50.74,1.9,1.0,1.4,0.95
2025-08-19 13:42:01.007362,4.13,22.61,1015.26,50.76,2.2,0.95,2.2,1.05
2025-08-19 13:42:01.092823,4.22,22.61,1015.26,50.75,2.2,1.0,2.3,0.95
2025-08-19 13:42:01.175723,4.3,22.61,1015.24,50.74,2.2,0.95,2.1,0.9
2025-08-19 13:42:01.262759,4.39,22.61,1015.25,50.74,2.1,1.25,2.0,0.25
2025-08-19 13:42:01.346447,4.47,22.61,1015.25,50.73,2.3,0.95,2.1,0.95
2025-08-19 13:42:01.431627,4.56,22.61,1015.25,50.75,2.3,1.4,2.2,1.0
2025-08-19 13:42:01.517938,4.65,22.61,1015.25,50.73,2.0,0.95,2.1,1.2
2025-08-19 13:42:01.601197,4.73,22.61,1015.25,50.74,1.7,0.95,2.2,0.9
2025-08-19 13:42:01.684900,4.81,22.61,1015.26,50.72,2.3,0.65,2.0,1.0
2025-08-19 13:42:01.767686,4.9,22.62,1015.27,50.73,2.3,0.95,2.3,0.9
2025-08-19 13:42:01.855009,4.98,22.62,1015.27,50.73,2.0,0.75,2.1,0.95
2025-08-19 13:42:01.938732,5.07,22.62,1015.27,50.73,2.3,0.95,1.9,0.95
2025-08-19 13:42:02.024156,5.15,22.62,1015.26,50.72,2.3,0.95,2.1,0.95
2025-08-19 13:42:02.108977,5.24,22.62,1015.26,50.73,2.2,0.95,2.2,0.95
2025-08-19 13:42:02.193390,5.32,22.62,1015.26,50.71,2.2,0.95,2.3,1.0
2025-08-19 13:42:02.278822,5.41,22.62,1015.26,50.72,2.0,1.0,2.0,1.0
2025-08-19 13:42:02.361364,5.49,22.62,1015.25,50.71,2.1,0.85,2.1,0.95
2025-08-19 13:42:02.444250,5.57,22.62,1015.25,50.71,2.0,1.05,2.1,0.95
2025-08-19 13:42:02.528360,5.66,22.62,1015.24,50.71,2.2,1.0,2.2,0.95
2025-08-19 13:42:02.618006,5.75,22.62,1015.24,50.71,2.3,0.95,2.1,0.95
2025-08-19 13:42:02.703275,5.83,22.62,1015.24,50.7,2.3,0.95,2.2,0.95
2025-08-19 13:42:02.787847,5.92,22.62,1015.24,50.71,2.0,1.0,2.1,1.0
2025-08-19 13:42:02.870687,6.0,22.62,1015.23,50.69,2.0,0.95,2.1,1.15
2025-08-19 13:42:02.958106,6.09,22.62,1015.23,50.71,2.3,1.0,2.3,1.0
2025-08-19 13:42:03.042323,6.17,22.62,1015.23,50.69,2.0,0.95,1.6,0.95
2025-08-19 13:42:03.127249,6.25,22.62,1015.24,50.7,2.1,1.0,2.2,1.05
2025-08-19 13:42:03.210264,6.34,22.62,1015.24,50.71,2.2,0.95,2.0,0.75
2025-08-19 13:42:03.299575,6.43,22.62,1015.23,50.68,2.2,0.95,2.2,1.0
2025-08-19 13:42:03.380831,6.51,22.62,1015.23,50.69,2.1,0.9,2.0,0.9
2025-08-19 13:42:03.466488,6.59,22.62,1015.24,50.68,1.9,0.0,2.3,1.0
2025-08-19 13:42:03.549869,6.68,22.62,1015.24,50.69,2.0,0.95,1.9,0.9
2025-08-19 13:42:03.633963,6.76,22.62,1015.24,50.7,2.0,0.95,2.1,0.95
2025-08-19 13:42:03.716717,6.84,22.62,1015.24,50.68,2.3,0.9,2.3,1.0
2025-08-19 13:42:03.801257,6.93,22.62,1015.24,50.68,2.2,0.95,2.1,1.0
2025-08-19 13:42:03.884181,7.01,22.62,1015.24,50.68,1.8,0.95,2.2,1.0
2025-08-19 13:42:03.970518,7.1,22.62,1015.24,50.68,2.0,1.0,2.3,1.0
2025-08-19 13:42:04.054209,7.18,22.62,1015.24,50.67,2.3,1.05,1.9,0.95
2025-08-19 13:42:04.139641,7.27,22.63,1015.26,50.68,2.2,0.95,2.4,0.95
2025-08-19 13:42:04.225062,7.35,22.63,1015.26,50.67,2.2,0.95,2.2,0.85
2025-08-19 13:42:04.309374,7.44,22.63,1015.26,50.68,2.2,1.05,2.1,0.6
2025-08-19 13:42:04.394542,7.52,22.63,1015.26,50.68,2.1,0.95,2.5,0.95
2025-08-19 13:42:04.480706,7.61,22.63,1015.26,50.68,2.3,0.95,2.1,1.0
2025-08-19 13:42:04.564421,7.69,22.63,1015.26,50.67,2.0,0.95,2.2,0.95
2025-08-19 13:42:04.648539,7.78,22.63,1015.27,50.66,2.3,1.0,2.2,1.0
2025-08-19 13:42:04.734294,7.86,22.63,1015.27,50.67,2.2,1.0,2.3,1.05
2025-08-19 13:42:04.817112,7.94,22.63,1015.26,50.65,2.3,0.95,2.3,0.75
2025-08-19 13:42:04.901498,8.03,22.63,1015.27,50.67,2.0,0.95,2.2,0.7
2025-08-19 13:42:04.984779,8.11,22.63,1015.27,50.67,1.9,1.0,2.3,1.0
2025-08-19 13:42:05.068005,8.2,22.63,1015.26,50.67,2.3,1.0,2.1,0.95
2025-08-19 13:42:05.151984,8.28,22.63,1015.26,50.66,1.9,1.0,2.1,0.95
2025-08-19 13:42:05.238867,8.37,22.63,1015.25,50.65,1.9,0.95,2.3,1.0
2025-08-19 13:42:05.322390,8.45,22.63,1015.25,50.65,2.2,1.0,1.7,0.95
