Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 14:02:24.887641,0.0,23.32,1015.41,49.06,2.0,1.05,2.3,1.2
2025-08-19 14:02:24.965747,0.08,23.33,1015.43,49.06,2.1,1.05,2.3,1.0
2025-08-19 14:02:25.042311,0.15,23.34,1015.42,49.06,2.2,1.05,2.1,1.0
2025-08-19 14:02:25.119947,0.23,23.35,1015.44,49.08,2.2,1.05,2.2,1.0
2025-08-19 14:02:25.196406,0.31,23.36,1015.42,49.08,2.2,0.0,2.1,1.0
2025-08-19 14:02:25.273317,0.39,23.37,1015.41,49.06,2.2,1.05,2.3,0.75
2025-08-19 14:02:25.349709,0.46,23.38,1015.42,49.06,2.2,1.05,2.7,1.05
2025-08-19 14:02:25.427349,0.54,23.38,1015.41,49.06,3.7,1.05,2.1,1.05
2025-08-19 14:02:25.503774,0.62,23.39,1015.42,49.06,2.1,1.05,2.0,1.05
2025-08-19 14:02:25.581321,0.69,23.4,1015.42,49.07,2.3,1.05,2.3,0.85
2025-08-19 14:02:25.657916,0.77,23.4,1015.4,49.07,2.5,0.95,2.1,1.05
2025-08-19 14:02:25.734548,0.85,23.41,1015.4,49.07,2.1,1.05,2.3,1.05
2025-08-19 14:02:25.811954,0.92,23.41,1015.41,49.07,2.3,1.05,2.0,1.05
2025-08-19 14:02:25.888613,1.0,23.41,1015.41,49.07,2.3,1.0,2.1,1.0
2025-08-19 14:02:25.976562,1.09,23.42,1015.4,49.05,2.2,1.05,2.2,1.0
2025-08-19 14:02:26.059773,1.17,23.42,1015.41,49.06,1.9,1.0,2.1,1.0
2025-08-19 14:02:26.147374,1.26,23.42,1015.41,49.07,2.1,1.05,2.4,0.9
2025-08-19 14:02:26.232064,1.34,23.42,1015.41,49.07,2.0,0.75,2.2,0.95
2025-08-19 14:02:26.314721,1.43,23.42,1015.4,49.05,2.2,1.05,2.6,1.05
2025-08-19 14:02:26.399848,1.51,23.42,1015.39,49.06,2.1,1.0,2.1,1.05
2025-08-19 14:02:26.482482,1.59,23.43,1015.4,49.06,2.1,1.0,2.1,1.0
2025-08-19 14:02:26.569993,1.68,23.43,1015.42,49.06,2.0,1.05,2.1,1.5
2025-08-19 14:02:26.653548,1.77,23.43,1015.42,49.04,2.2,1.05,2.1,1.0
2025-08-19 14:02:26.736883,1.85,23.43,1015.42,49.04,2.0,1.0,2.4,0.3
2025-08-19 14:02:26.825866,1.94,23.43,1015.41,49.07,2.3,1.0,2.2,1.05
2025-08-19 14:02:26.908566,2.02,23.43,1015.41,49.04,2.2,1.05,2.1,1.0
2025-08-19 14:02:26.994881,2.11,23.43,1015.42,49.04,2.3,1.0,2.3,1.0
2025-08-19 14:02:27.078086,2.19,23.43,1015.41,49.04,2.3,0.85,2.5,0.95
2025-08-19 14:02:27.163874,2.28,23.43,1015.41,49.03,2.7,1.05,2.5,1.05
2025-08-19 14:02:27.247436,2.36,23.44,1015.4,49.03,1.9,1.0,2.0,0.95
2025-08-19 14:02:27.331908,2.44,23.44,1015.4,49.04,2.1,1.05,2.3,1.05
2025-08-19 14:02:27.416875,2.53,23.44,1015.39,49.03,1.9,1.05,2.3,1.0
2025-08-19 14:02:27.500676,2.61,23.44,1015.39,49.04,1.8,1.05,2.2,1.1
2025-08-19 14:02:27.586686,2.7,23.44,1015.39,49.03,2.1,1.1,2.1,1.0
2025-08-19 14:02:27.672746,2.79,23.44,1015.39,49.04,2.1,1.0,2.4,1.05
2025-08-19 14:02:27.755341,2.87,23.44,1015.39,49.03,2.2,1.0,2.2,1.0
2025-08-19 14:02:27.838743,2.95,23.44,1015.38,49.02,2.3,1.05,2.4,0.95
2025-08-19 14:02:27.924000,3.04,23.44,1015.39,49.01,2.3,1.1,2.3,1.05
2025-08-19 14:02:28.006952,3.12,23.44,1015.39,49.02,1.5,1.0,2.0,1.0
2025-08-19 14:02:28.093333,3.21,23.44,1015.4,49.02,2.0,1.05,2.1,1.45
2025-08-19 14:02:28.175660,3.29,23.44,1015.4,49.01,2.1,1.05,2.0,1.05
2025-08-19 14:02:28.261046,3.37,23.44,1015.4,49.01,2.1,1.0,1.9,1.05
2025-08-19 14:02:28.345323,3.46,23.44,1015.4,49.01,2.0,1.0,2.2,1.0
2025-08-19 14:02:28.429915,3.54,23.44,1015.4,49.01,2.3,1.05,2.2,1.05
2025-08-19 14:02:28.512718,3.63,23.45,1015.4,49.01,1.9,1.1,2.1,1.05
2025-08-19 14:02:28.598608,3.71,23.45,1015.4,49.0,2.1,1.05,2.1,1.0
2025-08-19 14:02:28.682112,3.79,23.45,1015.39,49.0,2.3,1.0,2.5,1.05
2025-08-19 14:02:28.765243,3.88,23.45,1015.39,49.0,2.0,1.05,2.2,1.05
2025-08-19 14:02:28.848518,3.96,23.45,1015.44,49.0,2.4,1.05,2.2,1.05
2025-08-19 14:02:28.932631,4.05,23.45,1015.44,49.0,2.3,0.95,2.2,1.0
2025-08-19 14:02:29.017796,4.13,23.45,1015.44,48.99,2.3,1.05,1.8,0.65
2025-08-19 14:02:29.099613,4.21,23.45,1015.44,49.0,2.3,1.0,2.3,1.0
2025-08-19 14:02:29.183989,4.3,23.45,1015.43,48.98,2.0,1.05,1.9,1.0
2025-08-19 14:02:29.268779,4.38,23.45,1015.43,48.99,2.2,1.0,2.1,1.0
2025-08-19 14:02:29.354231,4.47,23.45,1015.43,48.98,2.3,1.05,1.5,1.15
2025-08-19 14:02:29.437615,4.55,23.45,1015.44,48.98,2.0,1.0,2.1,1.1
2025-08-19 14:02:29.523402,4.64,23.45,1015.43,48.98,1.9,1.05,2.2,1.05
2025-08-19 14:02:29.604857,4.72,23.45,1015.43,48.98,2.2,1.05,2.3,0.95
2025-08-19 14:02:29.689342,4.8,23.45,1015.44,48.97,2.4,1.15,2.3,1.0
2025-08-19 14:02:29.774816,4.89,23.45,1015.44,48.97,2.2,1.0,2.1,1.0
2025-08-19 14:02:29.857749,4.97,23.45,1015.43,48.97,2.2,0.95,2.1,1.05
2025-08-19 14:02:29.942141,5.05,23.45,1015.43,48.98,2.2,1.05,2.4,1.0
2025-08-19 14:02:30.025221,5.14,23.45,1015.43,48.96,2.3,1.05,2.3,1.0
2025-08-19 14:02:30.108298,5.22,23.45,1015.43,48.96,1.9,1.05,2.1,1.0
2025-08-19 14:02:30.191462,5.3,23.45,1015.44,48.97,2.1,1.05,2.1,0.95
