Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 15:02:33.346495,0.0,23.53,1015.24,48.85,1.9,1.1,2.7,1.05
2025-08-19 15:02:33.435430,0.09,23.54,1015.23,48.85,2.4,1.1,2.3,1.05
2025-08-19 15:02:33.512154,0.17,23.55,1015.24,48.85,2.1,1.1,2.4,0.95
2025-08-19 15:02:33.589823,0.24,23.55,1015.23,48.87,2.6,1.05,4.9,1.3
2025-08-19 15:02:33.666428,0.32,23.57,1015.24,48.86,2.4,1.15,2.4,1.0
2025-08-19 15:02:33.743116,0.4,23.58,1015.22,48.86,2.3,1.0,2.1,1.05
2025-08-19 15:02:33.832022,0.49,23.58,1015.21,48.86,2.3,1.2,3.1,1.05
2025-08-19 15:02:33.919011,0.57,23.59,1015.22,48.87,2.6,1.05,2.4,1.1
2025-08-19 15:02:33.995666,0.65,23.6,1015.21,48.88,2.3,0.7,1.3,1.1
2025-08-19 15:02:34.083601,0.74,23.61,1015.24,48.87,2.3,0.0,2.4,1.1
2025-08-19 15:02:34.160263,0.81,23.61,1015.22,48.88,2.3,1.05,2.4,0.55
2025-08-19 15:02:34.237705,0.89,23.62,1015.21,48.88,2.5,0.7,2.4,1.05
2025-08-19 15:02:34.327575,0.98,23.62,1015.21,48.87,2.2,1.0,2.3,0.95
2025-08-19 15:02:34.415329,1.07,23.62,1015.2,48.86,2.3,1.0,2.5,0.95
2025-08-19 15:02:34.500386,1.15,23.63,1015.23,48.87,2.1,0.8,2.6,1.1
2025-08-19 15:02:34.584759,1.24,23.63,1015.23,48.87,2.3,0.65,2.1,1.05
2025-08-19 15:02:34.667988,1.32,23.63,1015.23,48.86,2.1,1.05,1.3,1.05
2025-08-19 15:02:34.754253,1.41,23.63,1015.23,48.86,3.1,1.05,2.5,1.05
2025-08-19 15:02:34.837704,1.49,23.63,1015.22,48.87,2.2,1.0,3.1,0.65
2025-08-19 15:02:34.920005,1.57,23.64,1015.22,48.88,1.7,1.0,2.4,1.05
2025-08-19 15:02:35.006938,1.66,23.64,1015.21,48.86,2.9,1.15,0.7,1.05
2025-08-19 15:02:35.088329,1.74,23.64,1015.21,48.86,1.3,1.1,2.0,1.05
2025-08-19 15:02:35.175014,1.83,23.64,1015.21,48.86,2.3,1.05,2.2,0.95
2025-08-19 15:02:35.258760,1.91,23.64,1015.2,48.84,2.3,1.1,2.3,1.0
2025-08-19 15:02:35.342510,2.0,23.64,1015.2,48.86,2.3,1.05,2.4,1.2
2025-08-19 15:02:35.428496,2.08,23.64,1015.2,48.86,2.2,1.05,2.5,1.05
2025-08-19 15:02:35.509634,2.16,23.64,1015.2,48.84,2.4,1.05,2.3,1.05
2025-08-19 15:02:35.596224,2.25,23.64,1015.2,48.84,2.4,1.1,2.5,1.05
2025-08-19 15:02:35.678342,2.33,23.64,1015.19,48.84,2.1,3.05,2.1,1.0
2025-08-19 15:02:35.765718,2.42,23.64,1015.19,48.83,2.2,0.95,2.2,0.95
2025-08-19 15:02:35.849754,2.5,23.65,1015.25,48.82,2.2,1.05,2.5,0.7
2025-08-19 15:02:35.932286,2.59,23.65,1015.25,48.85,2.3,1.1,2.2,1.0
2025-08-19 15:02:36.017272,2.67,23.65,1015.24,48.85,2.1,0.9,2.2,1.05
2025-08-19 15:02:36.103997,2.76,23.65,1015.24,48.84,2.5,1.05,2.2,1.55
2025-08-19 15:02:36.186874,2.84,23.65,1015.23,48.84,2.8,1.15,2.2,0.95
2025-08-19 15:02:36.272178,2.93,23.65,1015.24,48.83,2.3,0.0,2.5,1.05
2025-08-19 15:02:36.357163,3.01,23.65,1015.23,48.84,2.7,1.0,2.3,1.0
2025-08-19 15:02:36.440471,3.09,23.65,1015.24,48.83,2.3,1.0,2.3,1.05
2025-08-19 15:02:36.526007,3.18,23.65,1015.23,48.84,2.2,1.05,2.2,1.05
2025-08-19 15:02:36.608896,3.26,23.65,1015.25,48.82,2.5,1.35,2.9,1.0
2025-08-19 15:02:36.694130,3.35,23.66,1015.25,48.83,2.3,1.0,2.4,0.9
2025-08-19 15:02:36.777894,3.43,23.66,1015.24,48.82,1.9,0.7,1.4,1.05
2025-08-19 15:02:36.861017,3.51,23.66,1015.24,48.82,2.3,0.95,2.1,1.05
2025-08-19 15:02:36.944735,3.6,23.66,1015.23,48.82,2.0,1.15,2.4,1.05
2025-08-19 15:02:37.029750,3.68,23.66,1015.23,48.82,2.3,1.3,2.4,1.05
2025-08-19 15:02:37.112820,3.77,23.66,1015.22,48.82,2.4,1.45,2.3,1.05
2025-08-19 15:02:37.197793,3.85,23.66,1015.22,48.81,2.1,1.1,2.0,0.9
2025-08-19 15:02:37.282582,3.94,23.66,1015.22,48.81,2.3,1.45,2.2,0.6
2025-08-19 15:02:37.369552,4.02,23.66,1015.21,48.81,2.1,1.05,2.3,1.05
2025-08-19 15:02:37.452489,4.11,23.66,1015.2,48.8,2.2,1.0,1.7,1.05
2025-08-19 15:02:37.537049,4.19,23.66,1015.2,48.8,2.3,0.95,2.2,1.0
2025-08-19 15:02:37.619760,4.27,23.66,1015.2,48.8,2.1,1.0,1.8,1.05
2025-08-19 15:02:37.709712,4.36,23.66,1015.2,48.8,2.1,1.15,2.6,1.25
2025-08-19 15:02:37.793755,4.45,23.66,1015.2,48.8,2.3,0.8,2.3,1.05
2025-08-19 15:02:37.878529,4.53,23.66,1015.23,48.8,2.2,1.05,2.7,1.05
2025-08-19 15:02:37.961365,4.61,23.66,1015.23,48.78,2.3,0.9,2.3,1.05
2025-08-19 15:02:38.047189,4.7,23.66,1015.23,48.78,2.1,1.05,2.3,1.05
2025-08-19 15:02:38.132452,4.79,23.66,1015.23,48.8,2.2,0.85,2.1,1.05
2025-08-19 15:02:38.217193,4.87,23.66,1015.23,48.78,2.8,1.0,2.2,1.0
2025-08-19 15:02:38.300239,4.95,23.66,1015.23,48.78,4.1,1.0,2.2,1.0
2025-08-19 15:02:38.383480,5.04,23.66,1015.22,48.78,2.0,1.0,2.2,0.3
2025-08-19 15:02:38.470524,5.12,23.66,1015.22,48.77,2.9,1.0,2.2,0.8
2025-08-19 15:02:38.551791,5.21,23.67,1015.23,48.78,2.9,0.95,2.2,0.95
2025-08-19 15:02:38.638240,5.29,23.67,1015.23,48.78,2.3,1.05,2.2,1.05
2025-08-19 15:02:38.720488,5.37,23.67,1015.23,48.78,2.1,1.0,2.0,1.0
2025-08-19 15:02:38.805906,5.46,23.67,1015.23,48.79,1.8,1.05,2.2,1.05
2025-08-19 15:02:38.890493,5.54,23.67,1015.22,48.79,1.9,1.1,2.1,1.05
2025-08-19 15:02:38.975650,5.63,23.67,1015.23,48.78,2.2,1.05,2.4,1.05
2025-08-19 15:02:39.056933,5.71,23.67,1015.22,48.76,3.1,1.05,2.1,1.05
2025-08-19 15:02:39.146132,5.8,23.67,1015.22,48.76,2.3,1.1,2.1,1.1
2025-08-19 15:02:39.228719,5.88,23.67,1015.21,48.77,2.3,0.95,2.5,1.0
2025-08-19 15:02:39.314479,5.97,23.67,1015.21,48.78,2.3,1.15,2.2,0.9
2025-08-19 15:02:39.399119,6.05,23.67,1015.2,48.76,2.2,1.05,2.1,1.0
2025-08-19 15:02:39.482527,6.14,23.67,1015.2,48.76,1.8,1.0,2.3,1.05
2025-08-19 15:02:39.568016,6.22,23.67,1015.19,48.76,2.9,1.0,2.4,1.1
2025-08-19 15:02:39.652305,6.31,23.67,1015.2,48.76,1.3,1.05,2.4,1.05
2025-08-19 15:02:39.736037,6.39,23.67,1015.19,48.77,2.3,1.05,2.2,1.05
2025-08-19 15:02:39.820865,6.47,23.67,1015.19,48.76,2.2,0.65,2.1,0.95
2025-08-19 15:02:39.907988,6.56,23.67,1015.19,48.76,2.4,1.05,2.3,1.05
2025-08-19 15:02:39.990860,6.64,23.67,1015.19,48.76,2.3,0.95,2.2,1.0
2025-08-19 15:02:40.077570,6.73,23.67,1015.18,48.76,2.0,1.05,2.2,1.05
2025-08-19 15:02:40.160249,6.81,23.67,1015.19,48.75,2.5,0.9,2.6,0.85
2025-08-19 15:02:40.246422,6.9,23.67,1015.19,48.75,2.2,3.15,2.0,1.1
2025-08-19 15:02:40.329977,6.98,23.67,1015.18,48.74,2.4,0.7,2.4,0.0
2025-08-19 15:02:40.414215,7.07,23.67,1015.18,48.74,2.4,1.05,2.2,1.05
2025-08-19 15:02:40.497228,7.15,23.67,1015.18,48.75,2.0,1.0,2.5,1.0
2025-08-19 15:02:40.585368,7.24,23.67,1015.17,48.74,2.3,1.05,3.0,1.05
2025-08-19 15:02:40.668141,7.32,23.67,1015.18,48.74,2.2,1.05,2.2,1.0
2025-08-19 15:02:40.754538,7.41,23.67,1015.18,48.74,2.1,1.0,2.5,1.0
2025-08-19 15:02:40.838029,7.49,23.67,1015.17,48.73,2.5,0.7,2.3,1.0
2025-08-19 15:02:40.923498,7.58,23.67,1015.17,48.74,2.1,1.05,2.2,1.05
2025-08-19 15:02:41.007979,7.66,23.67,1015.17,48.74,2.3,2.25,2.1,1.15
2025-08-19 15:02:41.089030,7.74,23.67,1015.17,48.75,2.3,1.0,2.1,1.05
2025-08-19 15:02:41.175685,7.83,23.67,1015.17,48.73,2.2,1.5,2.4,1.05
2025-08-19 15:02:41.257558,7.91,23.68,1015.17,48.73,4.4,1.05,2.3,1.0
2025-08-19 15:02:41.345145,8.0,23.68,1015.18,48.74,2.3,1.0,2.2,2.0
2025-08-19 15:02:41.429883,8.08,23.68,1015.18,48.74,2.3,1.05,2.4,1.0
2025-08-19 15:02:41.514197,8.17,23.68,1015.18,48.73,2.5,1.05,2.1,1.05
2025-08-19 15:02:41.597788,8.25,23.68,1015.17,48.73,2.2,1.0,1.9,1.05
2025-08-19 15:02:41.681543,8.34,23.68,1015.17,48.72,2.6,1.0,2.1,0.1
2025-08-19 15:02:41.764468,8.42,23.68,1015.17,48.73,2.2,1.15,2.3,1.0
2025-08-19 15:02:41.849709,8.5,23.68,1015.18,48.74,2.4,1.05,2.2,0.65
2025-08-19 15:02:41.934182,8.59,23.68,1015.18,48.73,2.3,1.1,0.9,1.0
2025-08-19 15:02:42.016960,8.67,23.68,1015.16,48.73,2.3,1.05,2.5,0.95
2025-08-19 15:02:42.103583,8.76,23.68,1015.17,48.72,2.3,1.1,2.2,1.1
2025-08-19 15:02:42.184615,8.84,23.68,1015.16,48.72,2.1,1.0,2.4,1.0
2025-08-19 15:02:42.270086,8.92,23.68,1015.17,48.72,1.9,1.45,4.2,1.05
2025-08-19 15:02:42.353726,9.01,23.68,1015.17,48.72,2.1,0.7,2.3,1.0
2025-08-19 15:02:42.438863,9.09,23.68,1015.17,48.72,2.1,1.05,2.3,1.05
2025-08-19 15:02:42.523805,9.18,23.68,1015.17,48.72,2.1,1.1,2.2,1.1
2025-08-19 15:02:42.606485,9.26,23.68,1015.16,48.71,2.2,0.95,2.2,1.0
2025-08-19 15:02:42.689368,9.34,23.68,1015.15,48.7,2.3,1.05,3.4,0.5
2025-08-19 15:02:42.775572,9.43,23.68,1015.15,48.7,2.1,1.0,2.1,1.05
2025-08-19 15:02:42.858072,9.51,23.68,1015.15,48.7,2.3,1.0,2.2,1.0
2025-08-19 15:02:42.941672,9.6,23.68,1015.15,48.72,2.5,0.6,2.1,1.0
2025-08-19 15:02:43.026946,9.68,23.68,1015.18,48.7,2.3,1.0,2.2,1.05
2025-08-19 15:02:43.108188,9.76,23.68,1015.15,48.7,2.0,0.55,2.3,1.1
2025-08-19 15:02:43.192241,9.85,23.68,1015.16,48.71,2.1,1.0,2.2,1.1
2025-08-19 15:02:43.279244,9.93,23.68,1015.16,48.7,2.3,1.0,2.6,0.65
2025-08-19 15:02:43.362925,10.02,23.68,1015.17,48.7,2.1,1.3,2.4,1.05
2025-08-19 15:02:43.448046,10.1,23.68,1015.17,48.69,2.1,0.9,2.2,0.75
2025-08-19 15:02:43.531384,10.18,23.68,1015.2,48.7,2.1,1.1,2.3,1.05
2025-08-19 15:02:43.615702,10.27,23.68,1015.21,48.7,2.3,0.9,2.2,1.05
2025-08-19 15:02:43.701483,10.36,23.68,1015.21,48.69,2.3,1.05,2.2,0.95
2025-08-19 15:02:43.786060,10.44,23.69,1015.23,48.68,1.9,1.05,2.3,1.1
2025-08-19 15:02:43.869156,10.52,23.69,1015.23,48.67,2.4,1.15,2.3,1.1
2025-08-19 15:02:43.954156,10.61,23.69,1015.24,48.68,2.3,1.55,2.1,1.05
2025-08-19 15:02:44.037594,10.69,23.69,1015.24,48.67,2.3,1.1,2.1,1.0
2025-08-19 15:02:44.122191,10.78,23.69,1015.24,48.7,2.3,1.0,2.4,1.05
2025-08-19 15:02:44.205117,10.86,23.68,1015.23,48.69,1.4,1.05,2.2,1.05
2025-08-19 15:02:44.288912,10.94,23.69,1015.23,48.69,2.3,0.85,1.8,1.05
2025-08-19 15:02:44.371936,11.03,23.69,1015.22,48.67,2.3,1.45,2.2,0.2
