Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 13:41:54.926433,0.0,29.39,1015.53,37.34,1.0,1.1,1.0,1.05
2025-08-19 13:41:55.013743,0.09,29.4,1015.64,37.34,1.0,1.05,0.9,1.05
2025-08-19 13:41:55.100493,0.17,29.4,1015.63,37.36,1.0,1.1,1.0,1.1
2025-08-19 13:41:55.188063,0.26,29.41,1015.64,37.35,1.0,1.05,1.0,1.05
2025-08-19 13:41:55.274785,0.35,29.42,1015.55,37.36,0.8,1.1,1.0,1.0
2025-08-19 13:41:55.362277,0.44,29.43,1015.63,37.37,1.0,1.05,0.9,1.05
2025-08-19 13:41:55.448781,0.52,29.44,1015.54,37.36,1.0,1.05,0.9,1.05
2025-08-19 13:41:55.535550,0.61,29.45,1015.53,37.35,1.0,1.05,0.9,1.1
2025-08-19 13:41:55.622757,0.7,29.45,1015.55,37.36,1.0,1.05,1.0,1.0
2025-08-19 13:41:55.709502,0.78,29.46,1015.54,37.35,0.8,1.1,0.9,1.05
2025-08-19 13:41:55.796584,0.87,29.46,1015.54,37.35,1.0,1.1,1.0,1.05
2025-08-19 13:41:55.884795,0.96,29.47,1015.63,37.35,0.8,1.05,0.9,1.05
2025-08-19 13:41:55.969963,1.04,29.47,1015.55,37.35,0.8,1.05,0.9,1.05
2025-08-19 13:41:56.054500,1.13,29.48,1015.55,37.35,0.9,1.1,0.9,1.05
2025-08-19 13:41:56.137681,1.21,29.48,1015.54,37.34,0.8,1.05,0.8,1.05
2025-08-19 13:41:56.222226,1.3,29.48,1015.54,37.35,0.9,1.05,0.9,1.05
2025-08-19 13:41:56.305026,1.38,29.48,1015.54,37.34,0.9,1.05,0.9,1.05
2025-08-19 13:41:56.391825,1.47,29.49,1015.63,37.34,0.9,1.05,0.9,1.05
2025-08-19 13:41:56.477764,1.55,29.49,1015.55,37.34,0.9,0.95,0.9,1.0
2025-08-19 13:41:56.564155,1.64,29.49,1015.55,37.33,0.9,1.05,0.9,1.05
2025-08-19 13:41:56.647849,1.72,29.49,1015.54,37.33,0.9,1.05,0.8,1.05
2025-08-19 13:41:56.732090,1.81,29.49,1015.54,37.33,0.9,1.05,0.9,1.05
2025-08-19 13:41:56.817967,1.89,29.49,1015.54,37.33,1.4,1.05,0.9,1.05
2025-08-19 13:41:56.901573,1.98,29.5,1015.53,37.31,0.8,1.0,0.9,1.05
2025-08-19 13:41:56.990261,2.06,29.5,1015.53,37.33,0.9,1.05,1.0,1.05
2025-08-19 13:41:57.072421,2.15,29.5,1015.53,37.31,0.8,1.05,0.9,1.05
2025-08-19 13:41:57.159112,2.23,29.5,1015.54,37.33,0.9,1.0,0.9,1.05
2025-08-19 13:41:57.243556,2.32,29.5,1015.54,37.31,0.9,1.05,0.9,1.05
2025-08-19 13:41:57.329384,2.4,29.5,1015.54,37.32,0.8,1.0,0.9,1.05
2025-08-19 13:41:57.415142,2.49,29.5,1015.54,37.31,0.9,1.05,0.9,1.15
2025-08-19 13:41:57.496445,2.57,29.5,1015.54,37.31,0.8,1.05,0.8,1.05
2025-08-19 13:41:57.583683,2.66,29.5,1015.54,37.31,0.9,1.05,0.9,1.05
2025-08-19 13:41:57.665657,2.74,29.5,1015.54,37.3,0.8,1.05,0.9,1.05
2025-08-19 13:41:57.750023,2.82,29.5,1015.55,37.3,0.9,1.05,0.9,1.05
2025-08-19 13:41:57.835030,2.91,29.5,1015.54,37.3,0.9,1.0,0.9,1.05
2025-08-19 13:41:57.922476,3.0,29.5,1015.54,37.29,0.9,1.05,0.9,1.05
