Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 10:33:26.829952,0.0,23.51,1016.1,49.87,3.3,4.7,3.6,4.75
2025-08-19 10:33:26.907141,0.08,23.52,1016.08,49.86,3.6,4.75,3.6,4.75
2025-08-19 10:33:26.983521,0.15,23.53,1016.06,49.86,3.6,4.55,3.6,4.75
2025-08-19 10:33:27.061149,0.23,23.54,1016.1,49.85,3.6,4.75,3.5,4.75
2025-08-19 10:33:27.137493,0.31,23.55,1016.08,49.85,3.4,4.7,3.5,4.75
2025-08-19 10:33:27.215197,0.39,23.56,1016.1,49.86,3.6,4.7,3.5,4.75
2025-08-19 10:33:27.291569,0.46,23.57,1016.09,49.87,3.6,4.75,3.6,4.7
2025-08-19 10:33:27.369067,0.54,23.57,1016.11,49.86,3.4,4.75,3.5,4.65
2025-08-19 10:33:27.447412,0.62,23.58,1016.09,49.86,3.4,4.7,3.5,4.75
2025-08-19 10:33:27.532424,0.7,23.59,1016.09,49.86,3.5,4.7,3.5,4.75
2025-08-19 10:33:27.616033,0.79,23.59,1016.11,49.87,3.5,4.7,3.5,4.7
2025-08-19 10:33:27.702193,0.87,23.59,1016.1,49.87,3.5,4.75,3.5,4.7
2025-08-19 10:33:27.785994,0.96,23.6,1016.1,49.87,3.5,4.7,3.5,4.7
2025-08-19 10:33:27.868893,1.04,23.6,1016.09,49.88,3.4,4.7,3.5,4.75
2025-08-19 10:33:27.953223,1.12,23.6,1016.09,49.87,3.4,4.75,3.4,4.7
2025-08-19 10:33:28.036108,1.21,23.61,1016.08,49.87,3.4,4.7,3.4,4.7
2025-08-19 10:33:28.126156,1.3,23.61,1016.08,49.87,3.5,4.75,3.5,4.75
2025-08-19 10:33:28.209251,1.38,23.61,1016.08,49.87,3.5,4.7,3.4,4.7
2025-08-19 10:33:28.296670,1.47,23.61,1016.11,49.86,3.5,4.7,3.5,4.7
2025-08-19 10:33:28.380903,1.55,23.61,1016.1,49.87,3.5,4.7,3.5,4.7
2025-08-19 10:33:28.466499,1.64,23.61,1016.1,49.86,3.4,4.7,3.5,4.7
2025-08-19 10:33:28.551712,1.72,23.61,1016.1,49.85,3.5,4.7,3.5,4.75
2025-08-19 10:33:28.634590,1.8,23.62,1016.1,49.85,3.4,4.65,3.5,4.7
2025-08-19 10:33:28.721472,1.89,23.62,1016.09,49.85,3.4,4.75,3.5,4.75
2025-08-19 10:33:28.805643,1.98,23.62,1016.09,49.85,3.4,4.7,3.4,4.7
2025-08-19 10:33:28.892616,2.06,23.62,1016.09,49.85,3.4,4.75,3.5,4.75
2025-08-19 10:33:28.977696,2.15,23.62,1016.09,49.84,3.5,4.75,3.5,4.75
2025-08-19 10:33:29.059320,2.23,23.62,1016.09,49.85,3.4,4.7,3.4,4.7
2025-08-19 10:33:29.146083,2.32,23.62,1016.08,49.85,3.5,4.75,3.5,4.75
2025-08-19 10:33:29.229287,2.4,23.62,1016.08,49.83,3.4,4.7,3.4,4.7
2025-08-19 10:33:29.315488,2.49,23.62,1016.08,49.83,3.5,4.75,3.5,4.75
2025-08-19 10:33:29.398800,2.57,23.62,1016.09,49.84,3.5,4.75,3.5,4.7
2025-08-19 10:33:29.480573,2.65,23.62,1016.08,49.83,3.5,4.7,3.4,4.7
2025-08-19 10:33:29.567274,2.74,23.63,1016.08,49.84,3.5,4.75,3.5,4.75
2025-08-19 10:33:29.648463,2.82,23.63,1016.07,49.84,3.4,4.7,3.4,4.65
2025-08-19 10:33:29.736282,2.91,23.63,1016.08,49.82,3.4,4.7,3.4,4.75
2025-08-19 10:33:29.820221,2.99,23.63,1016.08,49.83,3.5,4.75,3.5,4.7
2025-08-19 10:33:29.903686,3.07,23.63,1016.08,49.82,3.4,4.7,3.4,4.7
2025-08-19 10:33:29.990230,3.16,23.63,1016.08,49.83,3.5,4.7,3.5,4.75
2025-08-19 10:33:30.073146,3.24,23.63,1016.1,49.83,3.8,4.7,3.4,4.7
2025-08-19 10:33:30.159362,3.33,23.63,1016.1,49.83,3.5,4.75,3.5,4.75
2025-08-19 10:33:30.242958,3.41,23.63,1016.1,49.82,3.4,4.7,3.5,4.7
2025-08-19 10:33:30.327823,3.5,23.63,1016.11,49.83,3.4,4.75,3.5,4.75
2025-08-19 10:33:30.411002,3.58,23.63,1016.11,49.81,3.5,4.7,3.4,4.7
2025-08-19 10:33:30.495731,3.67,23.63,1016.09,49.82,3.4,4.75,3.5,4.75
2025-08-19 10:33:30.581096,3.75,23.63,1016.1,49.83,3.4,4.75,3.5,4.75
2025-08-19 10:33:30.663971,3.83,23.63,1016.09,49.81,3.4,4.7,3.4,4.7
2025-08-19 10:33:30.750226,3.92,23.63,1016.09,49.81,3.5,4.75,3.5,4.75
2025-08-19 10:33:30.832637,4.0,23.63,1016.09,49.81,3.3,4.75,3.5,4.7
2025-08-19 10:33:30.917147,4.09,23.64,1016.09,49.81,3.4,4.75,3.4,4.75
2025-08-19 10:33:31.001975,4.17,23.64,1016.09,49.81,3.4,4.7,3.5,4.75
2025-08-19 10:33:31.087185,4.26,23.64,1016.09,49.79,3.5,4.75,3.5,4.75
2025-08-19 10:33:31.172706,4.34,23.64,1016.08,49.81,3.4,4.7,3.5,4.7
2025-08-19 10:33:31.262188,4.43,23.64,1016.09,49.8,3.5,4.75,3.5,4.75
2025-08-19 10:33:31.345792,4.52,23.64,1016.1,49.8,3.4,4.75,3.5,4.75
2025-08-19 10:33:31.430107,4.6,23.64,1016.09,49.79,3.3,4.7,3.5,4.75
2025-08-19 10:33:31.516606,4.69,23.64,1016.09,49.79,3.5,4.75,3.5,4.75
2025-08-19 10:33:31.599575,4.77,23.64,1016.09,49.79,3.4,4.7,3.4,4.7
2025-08-19 10:33:31.691773,4.86,23.64,1016.09,49.78,3.5,4.75,3.5,4.75
2025-08-19 10:33:31.774811,4.94,23.64,1016.09,49.77,3.5,4.75,3.5,4.75
2025-08-19 10:33:31.859861,5.03,23.64,1016.09,49.79,3.4,4.7,3.5,4.75
2025-08-19 10:33:31.944633,5.11,23.64,1016.09,49.79,3.4,4.75,3.5,4.75
2025-08-19 10:33:32.028243,5.2,23.64,1016.09,49.77,3.5,4.7,3.5,4.7
2025-08-19 10:33:32.115093,5.29,23.64,1016.09,49.77,3.5,4.75,3.5,4.7
2025-08-19 10:33:32.198054,5.37,23.64,1016.09,49.77,3.4,4.7,3.4,4.7
2025-08-19 10:33:32.284768,5.45,23.64,1016.08,49.77,3.5,4.75,3.5,4.75
2025-08-19 10:33:32.367099,5.54,23.64,1016.08,49.77,3.5,4.75,3.5,4.75
2025-08-19 10:33:32.449943,5.62,23.64,1016.08,49.78,3.5,4.75,3.5,4.7
2025-08-19 10:33:32.534023,5.7,23.64,1016.08,49.77,3.4,4.7,3.4,4.7
2025-08-19 10:33:32.625425,5.8,23.64,1016.08,49.77,3.5,4.75,3.5,4.7
2025-08-19 10:33:32.708904,5.88,23.65,1016.08,49.76,3.5,4.75,3.5,4.75
2025-08-19 10:33:32.794380,5.96,23.65,1016.07,49.75,3.4,4.75,3.5,4.75
2025-08-19 10:33:32.879797,6.05,23.65,1016.07,49.76,3.4,4.7,3.5,4.65
2025-08-19 10:33:32.966173,6.14,23.65,1016.07,49.77,3.5,4.75,3.5,4.75
2025-08-19 10:33:33.050589,6.22,23.65,1016.07,49.76,3.4,4.75,3.4,4.75
2025-08-19 10:33:33.134721,6.3,23.65,1016.06,49.76,3.5,4.75,3.5,4.7
2025-08-19 10:33:33.221687,6.39,23.65,1016.06,49.76,3.5,4.75,3.3,4.75
