Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 11:19:52.522173,0.0,23.9,1016.22,48.59,2.7,4.0,2.7,4.0
2025-08-19 11:19:52.600706,0.08,23.91,1016.21,48.59,2.8,4.0,2.7,4.0
2025-08-19 11:19:52.676710,0.15,23.92,1016.21,48.59,2.8,4.0,2.7,4.0
2025-08-19 11:19:52.753106,0.23,23.93,1016.19,48.6,2.8,4.0,2.8,4.0
2025-08-19 11:19:52.829492,0.31,23.94,1016.21,48.6,2.8,4.0,2.7,4.0
2025-08-19 11:19:52.905724,0.38,23.95,1016.2,48.6,2.8,4.0,2.7,4.05
2025-08-19 11:19:52.982880,0.46,23.96,1016.17,48.6,2.8,3.9,2.7,3.9
2025-08-19 11:19:53.058934,0.54,23.97,1016.19,48.6,2.8,4.0,2.7,4.0
2025-08-19 11:19:53.134945,0.61,23.97,1016.19,48.6,2.7,4.0,2.8,3.95
2025-08-19 11:19:53.211428,0.69,23.98,1016.19,48.61,2.8,3.9,2.8,3.9
2025-08-19 11:19:53.287452,0.77,23.99,1016.19,48.61,2.6,3.95,2.5,4.0
2025-08-19 11:19:53.365119,0.84,23.99,1016.18,48.6,2.8,4.0,2.7,4.0
2025-08-19 11:19:53.441287,0.92,24.0,1016.17,48.61,2.7,3.95,2.6,3.95
2025-08-19 11:19:53.525108,1.0,24.0,1016.19,48.58,2.6,3.95,2.7,3.95
2025-08-19 11:19:53.609479,1.09,24.0,1016.19,48.6,2.7,4.0,2.7,3.95
2025-08-19 11:19:53.692844,1.17,24.01,1016.18,48.59,2.6,3.95,2.7,3.95
2025-08-19 11:19:53.778342,1.26,24.01,1016.18,48.59,2.7,3.95,2.7,4.0
2025-08-19 11:19:53.861278,1.34,24.01,1016.18,48.57,2.7,3.95,2.7,3.9
2025-08-19 11:19:53.948271,1.43,24.01,1016.17,48.56,2.7,4.0,2.7,4.0
2025-08-19 11:19:54.030889,1.51,24.01,1016.17,48.56,2.7,4.0,2.7,3.95
2025-08-19 11:19:54.112986,1.59,24.02,1016.17,48.56,2.6,3.95,2.7,3.95
2025-08-19 11:19:54.199346,1.68,24.02,1016.18,48.56,2.7,4.0,2.7,4.0
2025-08-19 11:19:54.280635,1.76,24.02,1016.18,48.56,2.7,3.95,2.7,4.0
2025-08-19 11:19:54.364900,1.84,24.02,1016.24,48.56,2.6,3.95,2.7,3.95
2025-08-19 11:19:54.451093,1.93,24.02,1016.23,48.56,2.7,4.0,2.7,3.95
2025-08-19 11:19:54.534505,2.01,24.02,1016.23,48.55,2.6,3.95,2.7,3.95
2025-08-19 11:19:54.618823,2.1,24.03,1016.23,48.55,2.7,4.0,2.7,4.0
2025-08-19 11:19:54.701517,2.18,24.03,1016.22,48.56,2.6,3.95,2.7,3.9
2025-08-19 11:19:54.788034,2.27,24.03,1016.22,48.54,2.7,4.0,2.7,4.0
2025-08-19 11:19:54.870792,2.35,24.03,1016.22,48.54,2.6,3.95,2.6,3.95
2025-08-19 11:19:54.959203,2.44,24.03,1016.21,48.54,2.7,4.0,2.7,4.0
2025-08-19 11:19:55.042814,2.52,24.03,1016.21,48.54,2.7,4.0,2.6,3.95
2025-08-19 11:19:55.126645,2.6,24.03,1016.21,48.54,2.6,3.95,2.7,4.0
2025-08-19 11:19:55.212637,2.69,24.03,1016.21,48.53,2.7,4.0,2.7,4.0
2025-08-19 11:19:55.295519,2.77,24.03,1016.21,48.52,2.6,3.95,2.7,3.95
2025-08-19 11:19:55.381632,2.86,24.03,1016.22,48.53,2.7,4.0,2.7,4.0
2025-08-19 11:19:55.465027,2.94,24.03,1016.22,48.51,2.6,3.95,2.6,3.95
2025-08-19 11:19:55.553654,3.03,24.03,1016.22,48.52,2.7,4.0,2.7,4.0
2025-08-19 11:19:55.637631,3.12,24.03,1016.21,48.51,2.7,3.95,2.7,3.95
2025-08-19 11:19:55.722190,3.2,24.03,1016.21,48.51,2.6,3.95,2.7,4.0
2025-08-19 11:19:55.807251,3.29,24.04,1016.21,48.51,2.7,3.95,2.7,3.95
2025-08-19 11:19:55.891879,3.37,24.04,1016.21,48.51,2.6,4.0,2.7,4.25
2025-08-19 11:19:55.974994,3.45,24.04,1016.21,48.51,2.7,3.95,2.7,3.95
2025-08-19 11:19:56.059182,3.54,24.04,1016.21,48.5,2.6,3.95,2.6,3.95
2025-08-19 11:19:56.147042,3.62,24.04,1016.2,48.49,2.7,3.95,2.7,4.0
2025-08-19 11:19:56.229791,3.71,24.04,1016.2,48.49,2.6,3.95,2.6,3.95
2025-08-19 11:19:56.314444,3.79,24.04,1016.22,48.49,2.7,4.0,2.7,4.0
2025-08-19 11:19:56.395742,3.87,24.04,1016.23,48.49,2.5,3.95,2.6,3.95
2025-08-19 11:19:56.482211,3.96,24.04,1016.23,48.48,2.7,4.0,2.7,4.0
2025-08-19 11:19:56.565889,4.04,24.04,1016.23,48.49,2.7,3.95,2.7,3.95
2025-08-19 11:19:56.649788,4.13,24.04,1016.22,48.48,2.6,3.95,2.7,3.95
2025-08-19 11:19:56.738729,4.22,24.04,1016.22,48.47,2.7,3.95,2.8,3.95
2025-08-19 11:19:56.824361,4.3,24.04,1016.21,48.48,2.7,3.95,2.4,3.95
2025-08-19 11:19:56.908218,4.39,24.05,1016.21,48.48,2.7,3.95,2.7,4.0
2025-08-19 11:19:56.993961,4.47,24.05,1016.21,48.48,2.6,3.95,2.7,4.0
2025-08-19 11:19:57.077573,4.56,24.05,1016.21,48.47,2.7,3.95,2.6,3.95
2025-08-19 11:19:57.164225,4.64,24.05,1016.21,48.48,2.7,3.95,2.7,4.0
2025-08-19 11:19:57.248364,4.73,24.05,1016.21,48.47,2.6,3.95,2.7,3.95
2025-08-19 11:19:57.332826,4.81,24.05,1016.21,48.47,2.7,4.0,2.7,4.0
2025-08-19 11:19:57.415666,4.89,24.05,1016.21,48.47,2.6,3.95,2.6,3.95
2025-08-19 11:19:57.502054,4.98,24.05,1016.2,48.45,2.7,3.95,2.7,3.95
2025-08-19 11:19:57.587833,5.07,24.05,1016.2,48.47,2.7,3.95,2.6,3.95
2025-08-19 11:19:57.672496,5.15,24.05,1016.2,48.45,2.7,4.0,2.7,4.0
2025-08-19 11:19:57.755527,5.23,24.05,1016.2,48.45,2.7,3.95,2.7,3.95
2025-08-19 11:19:57.841102,5.32,24.05,1016.21,48.45,2.7,3.95,2.4,3.95
2025-08-19 11:19:57.926778,5.4,24.05,1016.21,48.44,2.6,3.95,2.7,3.95
2025-08-19 11:19:58.015323,5.49,24.05,1016.21,48.44,2.7,4.0,2.6,3.95
2025-08-19 11:19:58.098275,5.58,24.05,1016.21,48.44,2.6,3.95,2.4,3.95
2025-08-19 11:19:58.184307,5.66,24.05,1016.19,48.44,2.7,4.0,2.7,4.0
2025-08-19 11:19:58.268037,5.75,24.05,1016.19,48.43,2.7,4.0,2.7,3.95
2025-08-19 11:19:58.352193,5.83,24.05,1016.18,48.44,2.6,3.95,2.7,3.95
2025-08-19 11:19:58.437363,5.92,24.05,1016.18,48.43,2.7,4.0,2.7,4.0
2025-08-19 11:19:58.518405,6.0,24.05,1016.18,48.41,2.6,3.95,2.6,3.95
2025-08-19 11:19:58.606386,6.08,24.05,1016.18,48.41,2.7,4.05,2.7,4.0
2025-08-19 11:19:58.688785,6.17,24.06,1016.19,48.41,2.7,3.95,2.7,3.95
2025-08-19 11:19:58.772866,6.25,24.06,1016.19,48.42,2.7,3.95,2.7,4.0
2025-08-19 11:19:58.857959,6.34,24.06,1016.18,48.41,2.7,4.0,2.8,4.0
2025-08-19 11:19:58.939168,6.42,24.06,1016.19,48.4,2.6,3.95,2.6,4.0
2025-08-19 11:19:59.025815,6.5,24.06,1016.19,48.4,2.7,4.0,2.7,3.95
2025-08-19 11:19:59.107774,6.59,24.06,1016.19,48.4,2.6,3.95,2.7,3.95
2025-08-19 11:19:59.193120,6.67,24.06,1016.19,48.4,2.6,4.0,2.7,4.0
2025-08-19 11:19:59.277441,6.76,24.06,1016.19,48.41,2.7,3.95,2.7,3.95
2025-08-19 11:19:59.362026,6.84,24.06,1016.19,48.4,2.7,4.0,2.7,4.0
2025-08-19 11:19:59.444913,6.92,24.06,1016.21,48.39,2.6,3.95,2.6,3.95
2025-08-19 11:19:59.536012,7.01,24.06,1016.18,48.39,2.7,3.95,2.7,4.0
2025-08-19 11:19:59.617967,7.1,24.06,1016.19,48.38,2.6,3.95,2.7,3.95
2025-08-19 11:19:59.703478,7.18,24.06,1016.21,48.39,2.6,3.95,2.7,4.0
2025-08-19 11:19:59.787434,7.27,24.06,1016.21,48.38,2.6,4.05,2.7,3.95
2025-08-19 11:19:59.870255,7.35,24.06,1016.21,48.37,2.7,4.0,2.7,4.0
2025-08-19 11:19:59.953219,7.43,24.06,1016.19,48.37,2.7,3.95,2.7,3.95
2025-08-19 11:20:00.039715,7.52,24.06,1016.2,48.37,2.7,4.0,2.7,4.0
2025-08-19 11:20:00.121898,7.6,24.06,1016.19,48.37,2.7,3.95,2.6,3.95
2025-08-19 11:20:00.205718,7.68,24.06,1016.2,48.36,2.7,4.0,2.7,3.95
2025-08-19 11:20:00.288447,7.77,24.07,1016.19,48.38,2.7,3.95,2.6,4.0
2025-08-19 11:20:00.372923,7.85,24.06,1016.18,48.35,2.7,4.0,2.7,4.0
2025-08-19 11:20:00.454475,7.93,24.07,1016.18,48.38,2.6,3.95,2.6,3.95
2025-08-19 11:20:00.541714,8.02,24.07,1016.19,48.37,2.6,4.0,2.7,4.0
2025-08-19 11:20:00.625319,8.1,24.07,1016.19,48.37,2.7,3.95,2.6,3.95
2025-08-19 11:20:00.710184,8.19,24.07,1016.18,48.35,2.7,3.95,2.4,3.95
2025-08-19 11:20:00.793518,8.27,24.07,1016.18,48.35,2.7,3.95,2.7,3.95
2025-08-19 11:20:00.885972,8.36,24.07,1016.18,48.35,2.7,3.95,2.7,4.0
2025-08-19 11:20:00.968867,8.45,24.07,1016.18,48.35,2.6,4.0,2.6,3.95
2025-08-19 11:20:01.055711,8.53,24.07,1016.18,48.35,2.7,3.9,2.7,4.0
2025-08-19 11:20:01.138916,8.62,24.07,1016.18,48.35,2.6,3.95,2.6,3.95
2025-08-19 11:20:01.226075,8.7,24.07,1016.18,48.34,2.7,3.95,2.7,4.0
2025-08-19 11:20:01.310060,8.79,24.07,1016.18,48.35,2.6,3.95,2.8,3.95
2025-08-19 11:20:01.395103,8.87,24.07,1016.18,48.35,2.7,3.95,2.7,3.95
2025-08-19 11:20:01.480283,8.96,24.07,1016.17,48.34,2.7,4.0,2.7,3.95
2025-08-19 11:20:01.561893,9.04,24.07,1016.17,48.33,2.6,4.0,2.7,3.95
2025-08-19 11:20:01.647490,9.13,24.07,1016.17,48.34,2.7,4.0,2.7,4.0
2025-08-19 11:20:01.732847,9.21,24.07,1016.18,48.34,2.7,3.95,2.7,3.95
2025-08-19 11:20:01.816457,9.29,24.07,1016.18,48.33,2.6,3.95,2.7,3.95
2025-08-19 11:20:01.901867,9.38,24.07,1016.18,48.34,2.7,3.95,2.7,4.0
2025-08-19 11:20:01.987210,9.47,24.07,1016.18,48.33,2.6,3.9,2.7,3.95
2025-08-19 11:20:02.070875,9.55,24.07,1016.18,48.33,2.7,3.95,2.7,3.95
2025-08-19 11:20:02.156090,9.63,24.07,1016.17,48.32,2.7,3.95,2.7,3.95
2025-08-19 11:20:02.241143,9.72,24.07,1016.17,48.32,2.7,4.0,2.6,3.95
2025-08-19 11:20:02.324183,9.8,24.07,1016.18,48.33,2.7,3.95,2.6,3.95
2025-08-19 11:20:02.409639,9.89,24.08,1016.17,48.32,2.7,3.95,2.7,3.95
2025-08-19 11:20:02.495101,9.97,24.07,1016.17,48.32,2.7,3.95,2.7,3.95
2025-08-19 11:20:02.581026,10.06,24.08,1016.17,48.32,2.6,4.0,2.7,3.95
2025-08-19 11:20:02.666812,10.14,24.08,1016.16,48.31,2.7,4.0,2.7,3.95
2025-08-19 11:20:02.752519,10.23,24.08,1016.15,48.3,2.7,4.0,2.7,4.15
2025-08-19 11:20:02.836634,10.31,24.08,1016.15,48.31,2.7,3.95,2.7,3.95
2025-08-19 11:20:02.920466,10.4,24.08,1016.15,48.32,2.6,3.95,2.6,3.95
2025-08-19 11:20:03.006890,10.48,24.08,1016.15,48.31,2.7,3.95,2.7,4.0
2025-08-19 11:20:03.089734,10.57,24.08,1016.17,48.31,2.6,3.95,2.7,3.95
2025-08-19 11:20:03.174127,10.65,24.08,1016.14,48.31,2.7,4.0,2.7,4.0
2025-08-19 11:20:03.257188,10.74,24.08,1016.15,48.31,2.6,3.95,2.6,3.95
2025-08-19 11:20:03.345749,10.82,24.08,1016.17,48.3,2.7,3.95,2.7,4.0
2025-08-19 11:20:03.430634,10.91,24.08,1016.17,48.31,2.7,3.95,2.7,3.95
2025-08-19 11:20:03.515843,10.99,24.08,1016.17,48.3,2.6,3.95,2.7,3.95
2025-08-19 11:20:03.601758,11.08,24.08,1016.17,48.3,2.7,4.0,2.7,4.0
2025-08-19 11:20:03.683390,11.16,24.08,1016.17,48.29,2.6,3.95,2.6,3.95
2025-08-19 11:20:03.769661,11.25,24.08,1016.16,48.29,2.6,4.0,2.7,4.0
2025-08-19 11:20:03.853756,11.33,24.08,1016.16,48.29,2.7,3.95,2.7,3.95
2025-08-19 11:20:03.941984,11.42,24.08,1016.16,48.29,2.6,4.0,2.7,4.0
2025-08-19 11:20:04.026641,11.5,24.08,1016.17,48.29,2.7,3.9,2.7,3.95
2025-08-19 11:20:04.109778,11.59,24.08,1016.17,48.27,2.7,3.95,2.7,4.0
2025-08-19 11:20:04.193001,11.67,24.08,1016.17,48.28,2.6,3.95,2.6,3.95
2025-08-19 11:20:04.279652,11.76,24.08,1016.18,48.29,2.7,4.0,2.7,4.0
2025-08-19 11:20:04.362058,11.84,24.08,1016.18,48.28,2.6,3.95,2.6,3.95
2025-08-19 11:20:04.447670,11.93,24.08,1016.17,48.29,2.7,3.95,2.7,3.95
2025-08-19 11:20:04.532321,12.01,24.08,1016.17,48.27,2.6,3.95,2.6,3.95
2025-08-19 11:20:04.616940,12.09,24.08,1016.17,48.27,2.6,4.0,2.6,4.0
2025-08-19 11:20:04.699794,12.18,24.08,1016.17,48.27,2.7,3.95,2.7,3.95
2025-08-19 11:20:04.785876,12.26,24.08,1016.17,48.28,2.6,3.95,2.7,4.0
2025-08-19 11:20:04.869595,12.35,24.08,1016.16,48.27,2.7,4.0,2.7,3.95
2025-08-19 11:20:04.955323,12.43,24.08,1016.17,48.26,2.6,3.95,2.8,3.95
2025-08-19 11:20:05.040140,12.52,24.08,1016.16,48.26,2.7,4.0,2.7,4.0
2025-08-19 11:20:05.121355,12.6,24.08,1016.17,48.27,2.7,3.95,2.6,3.95
2025-08-19 11:20:05.208087,12.69,24.09,1016.17,48.28,2.7,3.95,2.6,4.0
2025-08-19 11:20:05.290997,12.77,24.08,1016.17,48.27,2.7,3.95,2.6,3.95
2025-08-19 11:20:05.376796,12.85,24.08,1016.17,48.26,2.6,3.95,2.7,3.95
2025-08-19 11:20:05.460184,12.94,24.08,1016.16,48.27,2.6,3.95,2.7,4.0
2025-08-19 11:20:05.544206,13.02,24.08,1016.16,48.26,2.7,4.0,2.6,4.0
2025-08-19 11:20:05.628312,13.11,24.09,1016.15,48.26,2.6,3.95,2.7,3.95
2025-08-19 11:20:05.714114,13.19,24.09,1016.16,48.27,2.7,4.0,2.6,3.95
2025-08-19 11:20:05.795965,13.27,24.09,1016.16,48.26,2.6,3.95,2.7,3.95
