Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 12:01:36.873097,0.0,23.77,1015.93,48.98,2.2,1.05,2.6,0.35
2025-08-19 12:01:36.949511,0.08,23.77,1015.91,48.99,2.9,1.1,2.6,1.05
2025-08-19 12:01:37.025561,0.15,23.78,1015.92,49.0,2.4,1.05,2.4,1.1
2025-08-19 12:01:37.103089,0.23,23.79,1015.9,48.99,2.5,1.05,2.6,1.1
2025-08-19 12:01:37.189669,0.32,23.8,1015.91,48.98,3.8,1.05,2.3,1.05
2025-08-19 12:01:37.266188,0.39,23.81,1015.9,49.01,2.3,1.05,2.4,1.05
2025-08-19 12:01:37.352826,0.48,23.82,1015.89,48.99,2.5,1.0,2.1,0.75
2025-08-19 12:01:37.429322,0.56,23.83,1015.9,48.99,2.5,1.1,2.5,1.05
2025-08-19 12:01:37.515840,0.64,23.83,1015.89,49.0,2.4,1.0,2.4,1.05
2025-08-19 12:01:37.592130,0.72,23.84,1015.89,48.99,2.3,1.05,2.5,1.05
2025-08-19 12:01:37.678801,0.81,23.84,1015.94,49.01,2.3,1.05,2.2,0.95
2025-08-19 12:01:37.755110,0.88,23.85,1015.93,48.99,2.2,1.05,2.1,1.05
2025-08-19 12:01:37.836310,0.96,23.85,1015.92,48.98,2.3,1.0,2.4,1.05
2025-08-19 12:01:37.922463,1.05,23.86,1015.91,48.97,2.3,1.05,2.3,1.05
2025-08-19 12:01:38.006860,1.13,23.86,1015.9,48.97,2.5,0.75,2.5,0.05
2025-08-19 12:01:38.089990,1.22,23.86,1015.92,48.98,2.4,1.05,2.5,1.1
2025-08-19 12:01:38.175016,1.3,23.86,1015.92,48.97,2.1,0.95,2.3,1.05
2025-08-19 12:01:38.261719,1.39,23.86,1015.92,48.98,2.3,1.05,2.3,1.05
2025-08-19 12:01:38.346995,1.47,23.87,1015.92,48.96,2.2,1.05,2.5,0.95
2025-08-19 12:01:38.433076,1.56,23.87,1015.91,48.98,2.6,1.05,2.3,0.95
2025-08-19 12:01:38.514754,1.64,23.87,1015.91,48.97,2.2,1.0,2.5,1.05
2025-08-19 12:01:38.600619,1.73,23.87,1015.91,48.97,2.3,1.05,2.4,1.0
2025-08-19 12:01:38.683660,1.81,23.87,1015.91,48.97,2.4,1.0,2.4,1.05
2025-08-19 12:01:38.770523,1.9,23.87,1015.91,48.97,2.4,1.0,2.2,1.05
2025-08-19 12:01:38.854630,1.98,23.87,1015.9,48.96,2.4,0.6,2.0,1.0
2025-08-19 12:01:38.939406,2.07,23.88,1015.9,48.97,2.5,1.0,2.5,1.05
2025-08-19 12:01:39.022395,2.15,23.88,1015.9,48.95,2.9,1.0,2.2,1.05
2025-08-19 12:01:39.111437,2.24,23.88,1015.9,48.96,2.4,1.05,2.1,1.05
2025-08-19 12:01:39.194494,2.32,23.88,1015.9,48.96,2.3,1.3,2.7,1.0
2025-08-19 12:01:39.281209,2.41,23.88,1015.9,48.96,2.3,0.95,2.4,1.25
2025-08-19 12:01:39.365175,2.49,23.88,1015.92,48.94,2.6,1.05,2.3,1.05
