Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 15:23:59.212644,0.0,28.3,1015.43,39.91,1.0,1.05,0.9,1.0
2025-08-19 15:23:59.299313,0.09,28.31,1015.42,39.91,1.0,1.0,0.9,1.05
2025-08-19 15:23:59.386166,0.17,28.32,1015.4,39.91,1.0,1.05,0.9,1.05
2025-08-19 15:23:59.472680,0.26,28.33,1015.41,39.91,1.0,1.05,0.9,1.05
2025-08-19 15:23:59.559476,0.35,28.34,1015.4,39.9,1.0,1.05,0.9,1.05
2025-08-19 15:23:59.646627,0.43,28.34,1015.42,39.91,1.0,1.05,1.0,1.1
2025-08-19 15:23:59.734851,0.52,28.35,1015.4,39.9,0.9,1.05,0.9,1.05
2025-08-19 15:23:59.821548,0.61,28.36,1015.39,39.91,0.9,1.05,0.9,0.9
2025-08-19 15:23:59.908505,0.7,28.36,1015.44,39.9,1.0,1.05,0.9,1.05
2025-08-19 15:23:59.995017,0.78,28.37,1015.44,39.92,1.0,1.05,0.9,1.05
2025-08-19 15:24:00.081818,0.87,28.37,1015.43,39.91,1.1,1.1,1.0,1.0
2025-08-19 15:24:00.169464,0.96,28.37,1015.42,39.91,0.9,1.0,0.9,1.0
2025-08-19 15:24:00.252739,1.04,28.38,1015.44,39.89,0.9,1.0,0.8,1.05
2025-08-19 15:24:00.337246,1.12,28.38,1015.43,39.91,0.9,1.05,0.9,1.05
2025-08-19 15:24:00.420020,1.21,28.38,1015.42,39.89,0.8,1.0,0.9,1.05
2025-08-19 15:24:00.504420,1.29,28.39,1015.42,39.92,0.9,1.05,0.9,1.05
2025-08-19 15:24:00.587085,1.37,28.39,1015.41,39.89,0.8,1.0,0.9,1.0
2025-08-19 15:24:00.679012,1.47,28.39,1015.41,39.9,0.9,1.05,0.9,1.05
2025-08-19 15:24:00.761744,1.55,28.39,1015.41,39.9,0.8,1.0,0.9,1.05
2025-08-19 15:24:00.846400,1.63,28.4,1015.41,39.9,0.8,1.0,0.9,1.0
2025-08-19 15:24:00.930969,1.72,28.4,1015.43,39.9,0.8,1.0,0.9,1.0
2025-08-19 15:24:01.017435,1.8,28.4,1015.43,39.9,0.9,1.0,0.9,1.05
2025-08-19 15:24:01.100435,1.89,28.4,1015.42,39.9,0.8,1.0,0.9,1.0
2025-08-19 15:24:01.185119,1.97,28.4,1015.42,39.89,0.9,1.0,0.9,1.05
2025-08-19 15:24:01.268044,2.06,28.41,1015.43,39.9,0.8,1.0,0.8,1.0
2025-08-19 15:24:01.354080,2.14,28.41,1015.42,39.89,0.9,1.05,0.9,1.0
2025-08-19 15:24:01.438182,2.23,28.41,1015.41,39.89,0.9,1.0,0.9,1.0
2025-08-19 15:24:01.524526,2.31,28.41,1015.42,39.89,0.9,1.05,0.9,1.0
2025-08-19 15:24:01.609597,2.4,28.41,1015.42,39.9,0.9,1.0,0.8,1.05
2025-08-19 15:24:01.694282,2.48,28.41,1015.42,39.89,0.9,1.05,0.9,1.0
