Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 16:47:44.989776,0.0,23.62,1015.01,48.48,2.2,2.3,2.2,2.3
2025-08-19 16:47:45.066249,0.08,23.63,1015.0,48.51,2.2,2.3,2.2,2.3
2025-08-19 16:47:45.144108,0.15,23.63,1015.01,48.49,2.2,2.3,2.1,2.3
2025-08-19 16:47:45.220293,0.23,23.64,1015.0,48.5,2.2,2.3,2.2,2.3
2025-08-19 16:47:45.299364,0.31,23.65,1015.01,48.5,2.0,2.3,2.1,2.3
2025-08-19 16:47:45.375512,0.39,23.66,1015.01,48.5,2.2,2.3,2.1,2.25
2025-08-19 16:47:45.452975,0.46,23.67,1015.01,48.5,2.2,2.3,2.1,2.3
2025-08-19 16:47:45.529244,0.54,23.68,1015.01,48.5,2.0,2.3,2.2,2.3
2025-08-19 16:47:45.606219,0.62,23.68,1015.0,48.5,2.3,2.3,2.2,2.3
2025-08-19 16:47:45.682354,0.69,23.69,1015.04,48.49,2.2,2.35,2.1,2.35
2025-08-19 16:47:45.759701,0.77,23.7,1015.04,48.49,2.2,2.3,2.1,2.3
2025-08-19 16:47:45.835760,0.85,23.7,1015.02,48.49,2.1,2.3,2.2,2.1
2025-08-19 16:47:45.913302,0.92,23.71,1015.01,48.5,2.1,2.3,2.1,2.25
2025-08-19 16:47:45.996128,1.01,23.71,1015.04,48.48,2.0,2.25,2.1,2.25
2025-08-19 16:47:46.083764,1.09,23.71,1015.04,48.49,2.1,2.25,2.2,2.3
2025-08-19 16:47:46.166888,1.18,23.71,1015.04,48.48,2.1,2.25,2.1,2.25
2025-08-19 16:47:46.255268,1.27,23.72,1015.04,48.49,2.1,2.3,2.1,2.3
2025-08-19 16:47:46.338583,1.35,23.72,1015.04,48.48,2.1,2.3,2.2,2.25
2025-08-19 16:47:46.421451,1.43,23.72,1015.04,48.49,2.0,2.3,2.1,2.3
2025-08-19 16:47:46.505735,1.52,23.72,1015.03,48.49,2.1,2.3,2.1,2.3
2025-08-19 16:47:46.588992,1.6,23.72,1015.03,48.47,2.1,2.25,2.0,2.25
2025-08-19 16:47:46.675576,1.69,23.72,1015.03,48.46,2.1,2.3,2.1,2.3
2025-08-19 16:47:46.756737,1.77,23.72,1015.03,48.45,2.1,2.25,2.1,2.3
2025-08-19 16:47:46.844471,1.85,23.72,1015.02,48.46,2.0,2.25,2.1,2.3
2025-08-19 16:47:46.931537,1.94,23.73,1015.02,48.45,2.1,2.3,2.1,2.25
2025-08-19 16:47:47.016868,2.03,23.73,1015.02,48.45,2.1,2.3,2.1,2.3
2025-08-19 16:47:47.100687,2.11,23.73,1015.05,48.45,2.1,2.25,2.1,2.3
2025-08-19 16:47:47.184488,2.19,23.73,1015.05,48.45,2.0,2.25,2.0,2.25
2025-08-19 16:47:47.272379,2.28,23.73,1015.05,48.46,2.1,2.3,2.1,2.3
2025-08-19 16:47:47.356120,2.37,23.73,1015.05,48.45,2.1,2.25,2.1,2.25
2025-08-19 16:47:47.441792,2.45,23.73,1015.05,48.44,2.1,2.3,2.1,2.3
2025-08-19 16:47:47.525615,2.54,23.73,1015.04,48.44,2.0,2.25,2.1,2.25
2025-08-19 16:47:47.610335,2.62,23.73,1015.04,48.44,2.1,2.3,2.1,2.3
2025-08-19 16:47:47.693504,2.7,23.73,1015.04,48.44,2.1,2.3,2.1,2.35
2025-08-19 16:47:47.779174,2.79,23.73,1015.04,48.42,2.1,2.25,2.1,2.25
2025-08-19 16:47:47.865804,2.88,23.73,1015.03,48.44,2.1,2.3,2.1,2.3
2025-08-19 16:47:47.951913,2.96,23.73,1015.04,48.43,2.1,2.3,2.1,2.3
2025-08-19 16:47:48.035821,3.05,23.74,1015.03,48.42,2.1,2.25,2.1,2.25
2025-08-19 16:47:48.119495,3.13,23.74,1015.03,48.43,2.0,2.25,2.1,2.25
2025-08-19 16:47:48.206330,3.22,23.74,1015.03,48.43,2.1,2.25,2.1,2.25
2025-08-19 16:47:48.291877,3.3,23.74,1015.03,48.4,2.1,2.25,2.1,2.25
2025-08-19 16:47:48.378083,3.39,23.74,1015.03,48.41,2.1,2.3,2.1,2.3
2025-08-19 16:47:48.461099,3.47,23.74,1015.03,48.42,2.1,2.25,2.1,2.25
2025-08-19 16:47:48.547244,3.56,23.74,1015.03,48.41,2.1,2.25,2.1,2.3
2025-08-19 16:47:48.631244,3.64,23.74,1015.04,48.41,2.1,2.25,2.1,2.25
2025-08-19 16:47:48.715826,3.73,23.74,1015.03,48.4,2.0,2.25,2.0,2.25
2025-08-19 16:47:48.803120,3.81,23.74,1015.03,48.41,2.1,2.3,2.2,2.3
2025-08-19 16:47:48.883227,3.89,23.74,1015.03,48.4,2.0,2.25,2.1,2.25
2025-08-19 16:47:48.969657,3.98,23.74,1015.02,48.4,2.1,2.3,2.1,2.3
