Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 14:43:46.227361,0.0,23.15,1015.31,49.95,2.3,1.0,2.5,2.25
2025-08-19 14:43:46.303563,0.08,23.16,1015.32,49.96,2.3,1.0,2.5,2.0
2025-08-19 14:43:46.380957,0.15,23.17,1015.31,49.96,2.4,1.1,2.1,1.1
2025-08-19 14:43:46.457117,0.23,23.18,1015.31,49.95,2.3,1.1,2.2,1.7
2025-08-19 14:43:46.533425,0.31,23.19,1015.31,49.95,2.4,1.15,2.3,1.15
2025-08-19 14:43:46.611041,0.38,23.2,1015.31,49.97,2.3,1.1,2.3,1.05
2025-08-19 14:43:46.687239,0.46,23.21,1015.3,49.95,2.3,1.05,2.6,1.05
2025-08-19 14:43:46.764574,0.54,23.21,1015.31,49.94,2.3,1.1,2.4,1.0
2025-08-19 14:43:46.840890,0.61,23.22,1015.31,49.96,2.2,1.1,2.2,1.1
2025-08-19 14:43:46.918527,0.69,23.22,1015.3,49.95,2.3,1.25,2.3,1.1
2025-08-19 14:43:46.994734,0.77,23.23,1015.3,49.96,2.4,1.1,2.5,1.05
2025-08-19 14:43:47.072263,0.84,23.23,1015.31,49.95,2.4,1.1,2.2,1.1
2025-08-19 14:43:47.148302,0.92,23.24,1015.31,49.95,2.4,1.05,2.3,1.1
2025-08-19 14:43:47.227773,1.0,23.24,1015.3,49.94,2.4,1.1,2.2,1.6
2025-08-19 14:43:47.312763,1.09,23.25,1015.3,49.95,1.5,1.05,2.1,1.15
2025-08-19 14:43:47.397638,1.17,23.25,1015.3,49.94,2.3,1.05,2.5,1.1
2025-08-19 14:43:47.480515,1.25,23.25,1015.3,49.95,2.1,1.1,2.3,0.9
2025-08-19 14:43:47.566967,1.34,23.25,1015.3,49.94,2.5,1.1,2.9,1.05
2025-08-19 14:43:47.650058,1.42,23.25,1015.3,49.95,2.0,1.15,4.1,1.05
2025-08-19 14:43:47.734091,1.51,23.25,1015.34,49.93,2.3,1.1,2.5,1.05
2025-08-19 14:43:47.820133,1.59,23.25,1015.34,49.94,2.0,1.05,2.1,1.0
2025-08-19 14:43:47.904448,1.68,23.26,1015.33,49.94,3.5,1.1,2.4,1.3
2025-08-19 14:43:47.987463,1.76,23.26,1015.33,49.94,1.7,1.1,3.5,1.15
2025-08-19 14:43:48.075482,1.85,23.26,1015.33,49.94,2.3,1.1,2.5,0.5
2025-08-19 14:43:48.158126,1.93,23.26,1015.33,49.92,2.2,0.95,2.3,1.0
2025-08-19 14:43:48.242343,2.02,23.26,1015.33,49.93,0.9,1.1,1.0,0.85
2025-08-19 14:43:48.327599,2.1,23.26,1015.33,49.92,2.3,1.1,2.3,1.1
2025-08-19 14:43:48.410432,2.18,23.26,1015.32,49.92,2.4,1.15,2.3,1.05
2025-08-19 14:43:48.497403,2.27,23.26,1015.32,49.94,3.1,1.55,2.3,1.15
2025-08-19 14:43:48.579590,2.35,23.26,1015.32,49.91,2.4,1.1,2.4,0.55
2025-08-19 14:43:48.662592,2.44,23.26,1015.31,49.9,2.2,1.1,2.1,1.05
2025-08-19 14:43:48.746803,2.52,23.27,1015.31,49.93,2.4,1.05,2.5,0.35
2025-08-19 14:43:48.832051,2.6,23.27,1015.31,49.93,2.2,1.15,2.4,1.05
2025-08-19 14:43:48.913172,2.69,23.27,1015.32,49.91,2.2,0.75,2.3,0.95
2025-08-19 14:43:48.999883,2.77,23.27,1015.32,49.92,2.2,1.05,2.4,0.6
2025-08-19 14:43:49.085331,2.86,23.27,1015.32,49.91,2.3,1.1,2.4,0.55
2025-08-19 14:43:49.172071,2.94,23.27,1015.32,49.9,2.3,0.85,2.6,1.2
2025-08-19 14:43:49.256112,3.03,23.27,1015.32,49.9,2.2,1.05,2.3,0.7
2025-08-19 14:43:49.340277,3.11,23.27,1015.32,49.9,2.2,1.1,2.0,1.1
2025-08-19 14:43:49.423132,3.2,23.27,1015.32,49.9,2.4,1.1,2.3,1.05
2025-08-19 14:43:49.509044,3.28,23.27,1015.31,49.9,2.2,1.05,1.7,1.1
2025-08-19 14:43:49.592589,3.37,23.27,1015.31,49.88,2.2,1.1,2.3,1.1
2025-08-19 14:43:49.675324,3.45,23.27,1015.33,49.9,2.1,1.05,2.2,1.05
2025-08-19 14:43:49.760490,3.53,23.28,1015.34,49.89,2.3,1.05,2.4,1.2
2025-08-19 14:43:49.843270,3.62,23.28,1015.33,49.9,2.1,1.15,1.8,0.95
2025-08-19 14:43:49.929721,3.7,23.28,1015.34,49.89,2.3,1.2,2.3,1.1
2025-08-19 14:43:50.013385,3.79,23.28,1015.34,49.88,2.2,1.05,2.2,1.05
2025-08-19 14:43:50.097754,3.87,23.28,1015.34,49.88,4.4,1.1,2.1,1.15
2025-08-19 14:43:50.181416,3.95,23.28,1015.35,49.88,2.1,1.1,2.5,1.05
2025-08-19 14:43:50.266441,4.04,23.28,1015.34,49.88,2.1,0.95,2.2,1.1
2025-08-19 14:43:50.351554,4.12,23.28,1015.34,49.87,2.3,1.1,2.2,1.2
2025-08-19 14:43:50.438234,4.21,23.28,1015.34,49.88,2.5,1.05,2.2,0.6
2025-08-19 14:43:50.521214,4.29,23.28,1015.34,49.88,4.1,1.05,2.1,1.15
2025-08-19 14:43:50.609450,4.38,23.28,1015.35,49.87,2.5,0.95,2.3,1.1
