Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 15:02:35.300733,0.0,24.03,1015.53,47.84,2.3,3.35,2.3,3.3
2025-08-19 15:02:35.377174,0.08,24.04,1015.52,47.84,2.3,3.35,2.2,3.3
2025-08-19 15:02:35.454565,0.15,24.05,1015.53,47.83,2.3,3.3,2.3,3.35
2025-08-19 15:02:35.530675,0.23,24.05,1015.52,47.84,2.3,3.35,2.3,3.3
2025-08-19 15:02:35.606923,0.31,24.06,1015.54,47.84,2.3,3.3,2.3,3.3
2025-08-19 15:02:35.683184,0.38,24.07,1015.52,47.84,2.3,3.2,2.3,3.35
2025-08-19 15:02:35.760412,0.46,24.08,1015.54,47.83,2.3,3.3,2.3,3.3
2025-08-19 15:02:35.836604,0.54,24.09,1015.52,47.84,2.2,3.35,2.4,3.25
2025-08-19 15:02:35.913985,0.61,24.09,1015.52,47.86,2.4,3.3,2.3,3.3
2025-08-19 15:02:35.990195,0.69,24.1,1015.53,47.84,2.3,3.3,2.3,3.3
2025-08-19 15:02:36.067846,0.77,24.11,1015.52,47.85,2.3,3.35,2.3,3.3
2025-08-19 15:02:36.143969,0.84,24.11,1015.52,47.83,2.4,3.35,2.5,3.35
2025-08-19 15:02:36.222655,0.92,24.11,1015.51,47.85,2.3,3.25,2.2,3.3
2025-08-19 15:02:36.306355,1.01,24.12,1015.5,47.85,2.2,3.3,2.2,3.25
2025-08-19 15:02:36.393064,1.09,24.12,1015.53,47.85,2.2,3.35,2.2,3.3
2025-08-19 15:02:36.479409,1.18,24.12,1015.53,47.84,2.2,3.25,2.1,3.3
2025-08-19 15:02:36.564728,1.26,24.12,1015.53,47.84,2.2,3.3,2.3,3.3
2025-08-19 15:02:36.646705,1.35,24.12,1015.53,47.85,2.2,3.25,2.2,3.3
2025-08-19 15:02:36.733279,1.43,24.13,1015.53,47.84,2.2,3.35,2.3,3.3
2025-08-19 15:02:36.815797,1.52,24.13,1015.52,47.83,2.2,3.3,2.3,3.3
2025-08-19 15:02:36.899910,1.6,24.13,1015.51,47.82,2.3,3.3,2.2,3.3
2025-08-19 15:02:36.986636,1.69,24.13,1015.52,47.82,2.2,3.3,2.2,3.3
2025-08-19 15:02:37.071902,1.77,24.13,1015.52,47.82,2.1,3.3,2.3,3.35
2025-08-19 15:02:37.155551,1.85,24.13,1015.52,47.82,2.3,3.3,2.2,3.3
2025-08-19 15:02:37.236080,1.94,24.13,1015.52,47.82,2.2,3.3,2.3,3.3
2025-08-19 15:02:37.318291,2.02,24.13,1015.5,47.82,2.2,3.3,2.2,3.25
2025-08-19 15:02:37.405657,2.1,24.14,1015.5,47.82,2.2,3.25,2.3,3.3
2025-08-19 15:02:37.494481,2.19,24.14,1015.5,47.8,2.2,3.3,2.2,3.3
2025-08-19 15:02:37.578034,2.28,24.14,1015.49,47.81,2.2,3.3,2.2,3.3
2025-08-19 15:02:37.665525,2.36,24.14,1015.52,47.81,2.3,3.3,2.3,3.3
2025-08-19 15:02:37.747505,2.45,24.14,1015.52,47.81,2.2,3.25,2.2,3.3
2025-08-19 15:02:37.835713,2.54,24.14,1015.52,47.81,2.2,3.3,2.2,3.3
2025-08-19 15:02:37.919494,2.62,24.14,1015.52,47.79,2.2,3.3,2.2,3.3
2025-08-19 15:02:38.002804,2.7,24.14,1015.51,47.79,2.2,3.3,2.2,3.25
2025-08-19 15:02:38.092837,2.79,24.14,1015.51,47.79,2.2,3.3,2.2,3.3
2025-08-19 15:02:38.175594,2.87,24.14,1015.51,47.79,2.2,3.3,2.1,3.3
2025-08-19 15:02:38.262795,2.96,24.14,1015.51,47.8,2.2,3.3,2.2,3.3
2025-08-19 15:02:38.346240,3.05,24.14,1015.51,47.78,2.2,3.35,2.3,3.25
2025-08-19 15:02:38.430360,3.13,24.14,1015.51,47.78,2.2,3.3,2.3,3.35
2025-08-19 15:02:38.516424,3.22,24.15,1015.51,47.78,2.3,3.15,2.3,3.25
2025-08-19 15:02:38.600312,3.3,24.15,1015.51,47.78,2.2,3.3,2.3,3.3
2025-08-19 15:02:38.685584,3.38,24.15,1015.51,47.78,2.2,3.3,2.3,3.3
2025-08-19 15:02:38.768273,3.47,24.15,1015.51,47.77,2.2,3.3,2.2,3.3
2025-08-19 15:02:38.854020,3.55,24.15,1015.51,47.77,2.2,3.3,2.2,3.3
2025-08-19 15:02:38.938752,3.64,24.15,1015.51,47.77,2.2,3.3,2.3,3.3
2025-08-19 15:02:39.025470,3.72,24.15,1015.51,47.77,2.2,3.3,2.2,3.3
2025-08-19 15:02:39.108329,3.81,24.15,1015.5,47.77,2.3,3.35,2.2,3.3
2025-08-19 15:02:39.191000,3.89,24.15,1015.5,47.75,2.2,3.25,2.3,3.25
2025-08-19 15:02:39.277167,3.98,24.15,1015.49,47.76,2.2,3.35,2.3,3.35
2025-08-19 15:02:39.359288,4.06,24.15,1015.49,47.76,2.3,3.25,2.2,3.25
2025-08-19 15:02:39.443455,4.14,24.15,1015.48,47.76,2.2,3.3,2.3,3.3
2025-08-19 15:02:39.526628,4.23,24.15,1015.48,47.75,2.2,3.3,2.2,3.25
2025-08-19 15:02:39.612800,4.31,24.15,1015.48,47.75,2.2,3.3,2.2,3.3
2025-08-19 15:02:39.698607,4.4,24.15,1015.47,47.75,2.2,3.3,2.2,3.25
2025-08-19 15:02:39.783462,4.48,24.15,1015.46,47.73,2.2,3.3,2.3,3.3
2025-08-19 15:02:39.866801,4.57,24.15,1015.47,47.74,2.2,3.3,2.2,3.25
2025-08-19 15:02:39.951910,4.65,24.15,1015.47,47.75,2.2,3.3,2.3,3.3
2025-08-19 15:02:40.036730,4.74,24.15,1015.46,47.73,2.2,3.45,2.3,3.3
2025-08-19 15:02:40.117888,4.82,24.16,1015.46,47.74,2.2,3.3,2.2,3.3
2025-08-19 15:02:40.205425,4.9,24.16,1015.47,47.74,2.2,3.25,2.2,3.3
2025-08-19 15:02:40.289159,4.99,24.16,1015.47,47.73,2.1,3.3,2.2,3.3
2025-08-19 15:02:40.375199,5.07,24.16,1015.47,47.74,2.2,3.3,2.3,3.3
2025-08-19 15:02:40.458454,5.16,24.16,1015.47,47.73,2.1,3.25,2.3,3.3
2025-08-19 15:02:40.540629,5.24,24.16,1015.46,47.73,2.3,3.25,2.3,3.3
2025-08-19 15:02:40.621877,5.32,24.16,1015.46,47.73,2.1,3.3,2.2,3.25
2025-08-19 15:02:40.708550,5.41,24.16,1015.46,47.72,2.2,3.3,2.3,3.3
2025-08-19 15:02:40.792167,5.49,24.16,1015.45,47.73,2.1,3.3,2.2,3.2
2025-08-19 15:02:40.876386,5.58,24.16,1015.45,47.73,2.2,3.25,2.2,3.3
2025-08-19 15:02:40.962914,5.66,24.16,1015.48,47.71,2.3,3.3,2.2,3.25
2025-08-19 15:02:41.045844,5.75,24.16,1015.48,47.71,2.2,3.3,2.2,3.3
2025-08-19 15:02:41.131889,5.83,24.16,1015.48,47.71,2.3,3.35,2.3,3.3
2025-08-19 15:02:41.216036,5.92,24.16,1015.49,47.71,2.2,3.25,2.2,3.3
2025-08-19 15:02:41.302421,6.0,24.16,1015.49,47.71,2.2,3.3,2.3,3.3
2025-08-19 15:02:41.386931,6.09,24.16,1015.48,47.7,2.2,3.25,2.2,3.25
2025-08-19 15:02:41.472081,6.17,24.16,1015.48,47.7,2.2,3.3,2.3,3.3
2025-08-19 15:02:41.557209,6.26,24.16,1015.48,47.7,2.2,3.35,2.3,3.3
2025-08-19 15:02:41.638319,6.34,24.16,1015.48,47.7,2.2,3.25,2.2,3.25
2025-08-19 15:02:41.726634,6.43,24.16,1015.48,47.7,2.2,3.25,2.3,3.3
2025-08-19 15:02:41.808714,6.51,24.16,1015.48,47.7,2.3,3.3,2.2,3.25
2025-08-19 15:02:41.894862,6.59,24.16,1015.48,47.7,2.2,3.3,2.2,3.3
2025-08-19 15:02:41.979327,6.68,24.16,1015.49,47.7,2.2,3.3,2.2,3.25
2025-08-19 15:02:42.063849,6.76,24.16,1015.48,47.68,2.2,3.3,2.2,3.3
