Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 16:47:43.215664,0.0,23.89,1014.69,48.03,2.3,0.95,2.3,1.1
2025-08-19 16:47:43.291822,0.08,23.9,1014.68,48.04,2.0,1.15,2.3,1.1
2025-08-19 16:47:43.368342,0.15,23.91,1014.7,48.05,2.5,1.05,2.4,1.1
2025-08-19 16:47:43.444440,0.23,23.92,1014.71,48.04,2.2,1.1,3.8,1.1
2025-08-19 16:47:43.520818,0.31,23.93,1014.7,48.04,2.5,1.05,0.2,0.25
2025-08-19 16:47:43.598063,0.38,23.94,1014.68,48.03,2.7,1.2,2.6,1.15
2025-08-19 16:47:43.674340,0.46,23.95,1014.7,48.04,3.0,1.15,4.6,1.0
2025-08-19 16:47:43.751735,0.54,23.95,1014.69,48.04,2.4,1.1,0.0,1.15
2025-08-19 16:47:43.827900,0.61,23.96,1014.71,48.04,2.7,1.2,3.9,1.15
2025-08-19 16:47:43.904595,0.69,23.96,1014.71,48.05,2.6,1.1,2.3,1.15
2025-08-19 16:47:43.980620,0.76,23.97,1014.7,48.05,1.7,1.1,0.3,1.2
2025-08-19 16:47:44.057779,0.84,23.98,1014.69,48.04,2.7,1.1,2.3,1.15
2025-08-19 16:47:44.133881,0.92,23.98,1014.71,48.06,2.0,1.05,2.4,1.1
2025-08-19 16:47:44.211649,1.0,23.98,1014.7,48.04,2.2,1.1,2.3,1.2
2025-08-19 16:47:44.295581,1.08,23.99,1014.7,48.05,2.3,1.1,2.2,1.1
2025-08-19 16:47:44.383698,1.17,23.99,1014.69,48.04,2.7,1.1,2.2,0.25
2025-08-19 16:47:44.467646,1.25,23.99,1014.68,48.04,2.3,1.1,2.1,1.05
2025-08-19 16:47:44.552575,1.34,23.99,1014.69,48.04,2.4,3.6,2.5,1.05
2025-08-19 16:47:44.635613,1.42,23.99,1014.69,48.04,2.3,1.05,2.5,0.1
2025-08-19 16:47:44.720204,1.5,24.0,1014.68,48.05,2.5,1.1,4.1,1.2
2025-08-19 16:47:44.803501,1.59,24.0,1014.67,48.04,2.8,1.1,2.5,1.05
2025-08-19 16:47:44.889692,1.67,24.0,1014.69,48.04,2.3,1.15,2.5,1.15
2025-08-19 16:47:44.973720,1.76,24.0,1014.7,48.03,2.1,0.65,2.3,1.05
2025-08-19 16:47:45.056720,1.84,24.0,1014.7,48.04,2.2,1.85,2.6,1.15
2025-08-19 16:47:45.139576,1.92,24.0,1014.69,48.02,2.7,2.25,2.4,1.05
2025-08-19 16:47:45.226218,2.01,24.0,1014.69,48.03,2.1,1.1,2.3,1.3
2025-08-19 16:47:45.308549,2.09,24.0,1014.69,48.02,2.1,1.05,2.5,1.1
2025-08-19 16:47:45.397414,2.18,24.0,1014.7,48.02,2.4,1.1,2.3,1.05
2025-08-19 16:47:45.483028,2.27,24.0,1014.7,48.03,2.0,1.1,2.3,0.95
2025-08-19 16:47:45.567303,2.35,24.0,1014.7,48.03,2.2,1.55,2.4,1.05
2025-08-19 16:47:45.650540,2.43,24.0,1014.71,48.02,2.3,1.05,2.4,0.85
2025-08-19 16:47:45.734656,2.52,24.01,1014.71,48.03,2.5,1.65,2.4,1.45
2025-08-19 16:47:45.817821,2.6,24.01,1014.71,48.01,2.4,1.2,2.6,1.05
2025-08-19 16:47:45.902873,2.69,24.01,1014.71,47.99,1.9,1.05,2.5,1.1
2025-08-19 16:47:45.988036,2.77,24.01,1014.71,47.99,2.3,1.15,2.2,0.0
2025-08-19 16:47:46.077050,2.86,24.01,1014.71,47.99,2.4,1.35,2.7,1.15
2025-08-19 16:47:46.163460,2.95,24.01,1014.71,47.99,2.3,1.05,2.5,1.15
2025-08-19 16:47:46.246474,3.03,24.01,1014.71,47.99,2.2,1.1,2.9,1.1
2025-08-19 16:47:46.330123,3.11,24.01,1014.69,48.0,2.2,1.25,0.0,1.05
2025-08-19 16:47:46.417115,3.2,24.01,1014.7,47.99,1.8,1.1,1.9,1.1
2025-08-19 16:47:46.502807,3.29,24.01,1014.7,47.99,2.5,1.1,2.6,1.1
2025-08-19 16:47:46.588021,3.37,24.01,1014.69,47.99,2.5,1.05,2.7,1.1
2025-08-19 16:47:46.674883,3.46,24.01,1014.7,47.99,2.3,1.15,2.3,1.1
2025-08-19 16:47:46.755557,3.54,24.01,1014.7,47.99,2.0,0.75,2.1,1.0
2025-08-19 16:47:46.841585,3.63,24.01,1014.69,47.99,2.6,1.1,2.3,2.85
2025-08-19 16:47:46.925921,3.71,24.01,1014.7,47.98,2.5,0.95,2.3,1.1
2025-08-19 16:47:47.011326,3.8,24.01,1014.7,47.97,2.4,1.25,2.4,1.0
2025-08-19 16:47:47.095500,3.88,24.01,1014.69,47.98,2.6,1.05,2.4,1.25
2025-08-19 16:47:47.182473,3.97,24.01,1014.68,47.98,2.3,1.05,1.9,1.15
2025-08-19 16:47:47.265520,4.05,24.01,1014.69,47.98,2.4,1.05,2.2,1.05
2025-08-19 16:47:47.352581,4.14,24.01,1014.69,47.96,2.4,1.1,2.4,1.1
2025-08-19 16:47:47.436256,4.22,24.02,1014.69,47.97,2.2,1.05,2.2,1.05
2025-08-19 16:47:47.522543,4.31,24.02,1014.7,47.97,2.4,1.1,2.0,1.1
2025-08-19 16:47:47.606776,4.39,24.02,1014.69,47.97,2.3,0.65,2.3,1.05
2025-08-19 16:47:47.689576,4.47,24.02,1014.74,47.95,2.3,1.1,2.5,1.1
2025-08-19 16:47:47.770868,4.56,24.02,1014.74,47.96,2.3,1.1,2.4,1.15
2025-08-19 16:47:47.855989,4.64,24.02,1014.74,47.97,2.3,1.05,2.4,1.1
2025-08-19 16:47:47.943567,4.73,24.02,1014.74,47.96,2.3,1.1,2.3,1.3
2025-08-19 16:47:48.027970,4.81,24.02,1014.73,47.96,2.4,1.05,2.4,0.0
2025-08-19 16:47:48.112541,4.9,24.02,1014.74,47.96,2.5,1.15,2.4,1.05
2025-08-19 16:47:48.195638,4.98,24.02,1014.74,47.95,2.4,1.25,2.3,0.9
2025-08-19 16:47:48.282295,5.07,24.02,1014.74,47.93,2.5,1.1,2.7,1.1
2025-08-19 16:47:48.365087,5.15,24.02,1014.74,47.96,2.3,1.1,2.3,1.3
2025-08-19 16:47:48.451019,5.24,24.02,1014.74,47.94,2.3,1.7,3.1,1.7
2025-08-19 16:47:48.534801,5.32,24.02,1014.73,47.95,2.3,1.05,2.3,1.1
2025-08-19 16:47:48.619324,5.4,24.02,1014.74,47.95,2.2,1.1,2.3,1.1
2025-08-19 16:47:48.704801,5.49,24.02,1014.74,47.94,2.3,1.1,2.4,1.1
