Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 15:46:36.410592,0.0,28.37,1015.29,39.48,1.0,1.15,1.1,1.15
2025-08-19 15:46:36.487987,0.08,28.38,1015.31,39.47,1.0,1.15,1.1,1.15
2025-08-19 15:46:36.574558,0.16,28.39,1015.29,39.48,1.3,1.15,1.1,1.15
2025-08-19 15:46:36.651355,0.24,28.4,1015.31,39.48,1.2,1.15,1.2,1.15
2025-08-19 15:46:36.737952,0.33,28.41,1015.3,39.48,1.2,1.15,1.2,1.15
2025-08-19 15:46:36.824737,0.41,28.42,1015.31,39.48,1.1,1.15,1.2,1.15
2025-08-19 15:46:36.912866,0.5,28.43,1015.3,39.48,1.2,1.15,1.1,1.15
2025-08-19 15:46:36.999528,0.59,28.43,1015.29,39.48,1.0,1.15,1.0,1.15
2025-08-19 15:46:37.086604,0.68,28.44,1015.3,39.47,1.2,1.15,1.1,1.15
2025-08-19 15:46:37.173144,0.76,28.44,1015.3,39.47,1.2,1.15,1.1,1.15
2025-08-19 15:46:37.259957,0.85,28.45,1015.29,39.48,1.0,1.15,1.3,1.15
2025-08-19 15:46:37.348058,0.94,28.45,1015.28,39.48,1.1,1.15,1.1,1.15
2025-08-19 15:46:37.432862,1.02,28.46,1015.28,39.48,1.0,1.1,1.1,1.1
2025-08-19 15:46:37.519736,1.11,28.46,1015.3,39.47,1.1,1.15,1.2,1.15
2025-08-19 15:46:37.602082,1.19,28.46,1015.29,39.49,1.1,1.1,1.0,1.1
2025-08-19 15:46:37.686460,1.28,28.47,1015.3,39.47,1.1,1.15,1.0,1.15
2025-08-19 15:46:37.771613,1.36,28.47,1015.29,39.47,1.1,1.1,1.1,1.15
2025-08-19 15:46:37.856306,1.45,28.47,1015.29,39.48,1.1,1.15,1.1,1.15
2025-08-19 15:46:37.942053,1.53,28.48,1015.28,39.48,1.1,1.15,1.1,1.15
2025-08-19 15:46:38.026266,1.62,28.48,1015.28,39.47,1.1,1.15,1.1,1.15
2025-08-19 15:46:38.110040,1.7,28.48,1015.31,39.47,1.1,1.1,1.1,1.15
2025-08-19 15:46:38.196589,1.79,28.48,1015.3,39.45,1.1,1.15,1.2,1.15
2025-08-19 15:46:38.281203,1.87,28.48,1015.3,39.48,1.1,1.15,1.1,1.15
2025-08-19 15:46:38.364109,1.95,28.49,1015.3,39.46,1.0,1.1,1.1,1.15
2025-08-19 15:46:38.450407,2.04,28.49,1015.29,39.45,1.1,1.15,1.1,1.15
2025-08-19 15:46:38.533581,2.12,28.49,1015.3,39.45,0.9,1.15,1.0,1.1
2025-08-19 15:46:38.619955,2.21,28.49,1015.29,39.44,1.1,1.15,1.1,1.15
2025-08-19 15:46:38.703356,2.29,28.49,1015.3,39.44,1.0,1.15,1.1,1.1
2025-08-19 15:46:38.788117,2.38,28.49,1015.29,39.44,1.0,1.15,1.1,1.15
2025-08-19 15:46:38.874159,2.46,28.49,1015.29,39.44,1.1,1.15,1.1,1.15
2025-08-19 15:46:38.957141,2.55,28.49,1015.29,39.44,1.1,1.1,1.1,1.15
2025-08-19 15:46:39.042857,2.63,28.49,1015.29,39.44,1.1,1.15,1.1,1.15
2025-08-19 15:46:39.126301,2.72,28.49,1015.29,39.44,1.1,1.1,1.1,1.15
2025-08-19 15:46:39.212000,2.8,28.49,1015.29,39.42,1.1,1.15,1.1,1.15
2025-08-19 15:46:39.296834,2.89,28.49,1015.3,39.43,1.1,1.1,1.0,1.1
2025-08-19 15:46:39.386742,2.98,28.49,1015.3,39.42,1.1,1.15,1.1,1.15
2025-08-19 15:46:39.469771,3.06,28.5,1015.32,39.43,1.0,1.1,1.0,1.15
2025-08-19 15:46:39.556170,3.15,28.5,1015.31,39.41,1.1,1.15,1.1,1.15
2025-08-19 15:46:39.640217,3.23,28.5,1015.31,39.42,1.1,1.1,1.1,1.1
2025-08-19 15:46:39.724261,3.31,28.5,1015.31,39.41,1.0,1.15,1.1,1.15
2025-08-19 15:46:39.807272,3.4,28.5,1015.31,39.41,1.1,1.15,1.1,1.15
2025-08-19 15:46:39.890358,3.48,28.5,1015.3,39.42,1.1,1.1,1.1,1.15
2025-08-19 15:46:39.978670,3.57,28.5,1015.3,39.42,1.1,1.15,1.1,1.15
2025-08-19 15:46:40.061908,3.65,28.5,1015.3,39.42,1.1,1.15,1.1,1.1
2025-08-19 15:46:40.147953,3.74,28.5,1015.31,39.4,1.1,1.15,1.1,1.15
2025-08-19 15:46:40.231787,3.82,28.5,1015.31,39.41,1.1,1.15,1.1,1.15
2025-08-19 15:46:40.316520,3.91,28.5,1015.3,39.41,1.0,1.15,1.1,1.15
2025-08-19 15:46:40.401543,3.99,28.51,1015.3,39.4,1.1,1.15,1.2,1.1
2025-08-19 15:46:40.483150,4.07,28.51,1015.3,39.4,1.1,1.1,1.1,1.15
2025-08-19 15:46:40.568893,4.16,28.51,1015.3,39.4,1.1,1.15,1.1,1.15
2025-08-19 15:46:40.652315,4.24,28.51,1015.3,39.39,1.0,1.15,1.1,1.1
2025-08-19 15:46:40.738255,4.33,28.51,1015.3,39.39,1.1,1.15,1.2,1.15
2025-08-19 15:46:40.821297,4.41,28.51,1015.3,39.39,1.0,1.1,1.1,1.1
2025-08-19 15:46:40.904578,4.49,28.51,1015.3,39.39,1.1,1.15,1.1,1.15
2025-08-19 15:46:40.987389,4.58,28.51,1015.3,39.39,1.1,1.1,1.0,1.1
2025-08-19 15:46:41.073918,4.66,28.51,1015.31,39.39,1.5,1.15,1.2,1.15
2025-08-19 15:46:41.155951,4.75,28.51,1015.3,39.38,1.1,1.1,1.1,1.1
2025-08-19 15:46:41.241658,4.83,28.51,1015.3,39.38,1.1,1.15,1.1,1.15
2025-08-19 15:46:41.325588,4.92,28.51,1015.3,39.37,1.1,1.15,1.1,1.1
2025-08-19 15:46:41.411586,5.0,28.51,1015.29,39.38,1.1,1.15,1.1,1.15
2025-08-19 15:46:41.496536,5.09,28.51,1015.3,39.38,1.1,1.1,1.1,1.15
2025-08-19 15:46:41.581188,5.17,28.51,1015.3,39.36,1.1,1.1,1.1,1.15
2025-08-19 15:46:41.663964,5.25,28.51,1015.29,39.38,1.1,1.1,1.1,1.1
2025-08-19 15:46:41.751909,5.34,28.51,1015.29,39.38,1.1,1.15,1.1,1.15
2025-08-19 15:46:41.836099,5.43,28.51,1015.3,39.36,1.1,1.0,1.1,1.15
2025-08-19 15:46:41.921128,5.51,28.51,1015.3,39.36,1.1,1.15,1.1,1.15
2025-08-19 15:46:42.006281,5.6,28.51,1015.3,39.35,1.1,1.15,1.1,1.15
2025-08-19 15:46:42.087689,5.68,28.51,1015.3,39.37,1.0,1.1,1.1,1.15
2025-08-19 15:46:42.173982,5.76,28.51,1015.3,39.36,1.1,1.1,1.1,1.15
2025-08-19 15:46:42.258082,5.85,28.51,1015.29,39.36,1.1,1.1,1.1,1.15
2025-08-19 15:46:42.341883,5.93,28.5,1015.3,39.36,1.1,1.15,1.1,1.15
2025-08-19 15:46:42.425247,6.01,28.51,1015.3,39.36,1.0,1.1,1.0,1.15
2025-08-19 15:46:42.511370,6.1,28.51,1015.31,39.35,1.1,1.15,1.2,1.15
2025-08-19 15:46:42.592546,6.18,28.5,1015.3,39.35,1.1,1.1,1.1,1.1
2025-08-19 15:46:42.679328,6.27,28.51,1015.3,39.36,1.1,1.15,1.1,1.15
2025-08-19 15:46:42.762704,6.35,28.51,1015.3,39.34,1.0,1.1,1.1,1.1
2025-08-19 15:46:42.848561,6.44,28.51,1015.3,39.34,1.1,1.15,1.1,1.15
2025-08-19 15:46:42.934015,6.52,28.51,1015.31,39.34,1.1,1.1,1.1,1.1
2025-08-19 15:46:43.018727,6.61,28.51,1015.31,39.34,1.1,1.15,1.1,1.15
2025-08-19 15:46:43.102252,6.69,28.51,1015.31,39.35,1.0,1.1,1.1,1.15
2025-08-19 15:46:43.188752,6.78,28.51,1015.3,39.34,1.1,1.15,1.2,1.15
2025-08-19 15:46:43.271545,6.86,28.51,1015.31,39.36,1.1,1.1,1.1,1.1
2025-08-19 15:46:43.355868,6.95,28.51,1015.3,39.34,1.1,1.15,1.1,1.15
2025-08-19 15:46:43.438723,7.03,28.51,1015.3,39.34,1.0,1.1,1.1,1.15
2025-08-19 15:46:43.522658,7.11,28.51,1015.29,39.34,1.1,1.15,1.1,1.15
2025-08-19 15:46:43.605686,7.2,28.51,1015.3,39.33,1.0,1.1,1.1,1.15
2025-08-19 15:46:43.691071,7.28,28.51,1015.3,39.34,1.1,1.15,1.1,1.15
2025-08-19 15:46:43.774316,7.36,28.51,1015.3,39.33,1.0,1.1,1.1,1.15
2025-08-19 15:46:43.859618,7.45,28.51,1015.3,39.33,1.1,1.15,1.1,1.15
2025-08-19 15:46:43.944527,7.53,28.51,1015.3,39.33,1.1,1.15,1.1,1.1
2025-08-19 15:46:44.028350,7.62,28.51,1015.29,39.33,1.1,1.15,1.1,1.15
2025-08-19 15:46:44.113888,7.7,28.52,1015.35,39.33,0.9,1.15,1.1,1.15
2025-08-19 15:46:44.196633,7.79,28.52,1015.35,39.34,1.1,1.15,1.1,1.15
2025-08-19 15:46:44.280414,7.87,28.52,1015.34,39.33,1.1,1.1,1.1,1.1
2025-08-19 15:46:44.364527,7.95,28.52,1015.35,39.33,1.0,1.1,1.1,1.15
2025-08-19 15:46:44.450764,8.04,28.52,1015.34,39.34,1.1,1.15,1.2,1.15
2025-08-19 15:46:44.532583,8.12,28.52,1015.33,39.33,0.9,1.1,1.1,1.0
2025-08-19 15:46:44.616234,8.21,28.52,1015.33,39.33,1.1,1.1,1.1,1.15
2025-08-19 15:46:44.698926,8.29,28.52,1015.33,39.33,1.1,1.1,1.0,1.1
2025-08-19 15:46:44.785003,8.37,28.52,1015.33,39.33,1.1,1.15,1.1,1.15
2025-08-19 15:46:44.868801,8.46,28.52,1015.33,39.33,1.0,1.1,1.1,1.1
2025-08-19 15:46:44.953344,8.54,28.52,1015.33,39.33,1.1,1.1,0.8,1.15
2025-08-19 15:46:45.036082,8.63,28.52,1015.34,39.32,1.1,1.1,1.0,1.1
2025-08-19 15:46:45.123730,8.71,28.52,1015.34,39.32,1.1,1.15,1.1,1.15
2025-08-19 15:46:45.207145,8.8,28.52,1015.34,39.32,1.1,1.1,1.0,1.1
2025-08-19 15:46:45.293611,8.88,28.52,1015.34,39.32,1.1,1.1,1.1,1.1
2025-08-19 15:46:45.377159,8.97,28.52,1015.35,39.31,1.1,1.1,1.1,1.1
2025-08-19 15:46:45.461047,9.05,28.52,1015.34,39.3,1.1,1.15,1.1,1.1
2025-08-19 15:46:45.546598,9.14,28.52,1015.34,39.31,1.1,1.15,1.1,1.15
2025-08-19 15:46:45.630323,9.22,28.52,1015.33,39.31,1.1,1.15,1.1,1.15
2025-08-19 15:46:45.713326,9.3,28.52,1015.34,39.32,1.1,1.15,1.1,1.15
2025-08-19 15:46:45.797380,9.39,28.52,1015.34,39.32,1.0,1.1,1.0,1.1
2025-08-19 15:46:45.885611,9.48,28.52,1015.34,39.3,1.1,1.15,1.1,1.15
2025-08-19 15:46:45.969161,9.56,28.53,1015.34,39.3,1.0,1.15,1.0,1.1
2025-08-19 15:46:46.053627,9.64,28.53,1015.34,39.3,1.1,1.15,1.1,1.15
2025-08-19 15:46:46.135502,9.72,28.53,1015.34,39.3,1.0,1.1,1.0,1.1
2025-08-19 15:46:46.221968,9.81,28.53,1015.33,39.31,1.1,1.15,1.1,1.15
2025-08-19 15:46:46.305354,9.89,28.53,1015.33,39.31,1.0,1.15,1.1,1.1
2025-08-19 15:46:46.388482,9.98,28.53,1015.33,39.29,1.1,1.1,1.1,1.15
2025-08-19 15:46:46.472174,10.06,28.53,1015.33,39.3,1.1,1.15,1.1,1.15
2025-08-19 15:46:46.554054,10.14,28.53,1015.33,39.31,1.0,1.1,1.1,1.1
2025-08-19 15:46:46.641071,10.23,28.53,1015.33,39.29,1.1,1.15,1.1,1.15
2025-08-19 15:46:46.724771,10.31,28.53,1015.33,39.3,1.1,1.1,1.1,1.1
2025-08-19 15:46:46.810742,10.4,28.53,1015.33,39.3,1.0,1.1,1.2,1.15
2025-08-19 15:46:46.895069,10.48,28.53,1015.33,39.3,1.0,1.15,1.1,1.15
2025-08-19 15:46:46.977737,10.57,28.53,1015.33,39.28,1.1,1.15,1.1,1.15
2025-08-19 15:46:47.062971,10.65,28.53,1015.33,39.3,1.1,1.15,1.2,1.15
2025-08-19 15:46:47.145685,10.74,28.53,1015.33,39.3,1.0,1.1,1.0,1.15
2025-08-19 15:46:47.232363,10.82,28.53,1015.33,39.29,1.1,1.15,1.2,1.15
2025-08-19 15:46:47.315871,10.91,28.53,1015.33,39.28,1.0,1.1,1.1,1.15
2025-08-19 15:46:47.400366,10.99,28.53,1015.33,39.29,0.9,1.15,1.1,1.15
2025-08-19 15:46:47.483368,11.07,28.53,1015.31,39.28,1.0,1.1,1.1,1.1
2025-08-19 15:46:47.567929,11.16,28.53,1015.31,39.29,1.1,1.15,1.2,1.15
2025-08-19 15:46:47.649550,11.24,28.53,1015.31,39.29,1.0,1.1,1.1,1.1
2025-08-19 15:46:47.735218,11.32,28.53,1015.31,39.28,1.1,1.1,1.1,1.1
2025-08-19 15:46:47.819351,11.41,28.53,1015.31,39.27,1.0,1.1,1.1,1.15
2025-08-19 15:46:47.903757,11.49,28.53,1015.31,39.28,1.1,1.15,1.2,1.15
2025-08-19 15:46:47.986534,11.58,28.53,1015.31,39.28,1.1,1.15,1.1,1.1
2025-08-19 15:46:48.071960,11.66,28.53,1015.3,39.27,1.1,1.1,1.1,1.15
2025-08-19 15:46:48.157645,11.75,28.53,1015.34,39.28,1.1,1.15,1.1,1.15
2025-08-19 15:46:48.241358,11.83,28.53,1015.31,39.27,0.8,1.1,1.1,1.15
