Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 16:07:18.996560,0.0,23.88,1014.87,47.78,2.5,1.15,3.1,1.05
2025-08-19 16:07:19.072904,0.08,23.89,1014.88,47.78,2.8,1.1,2.3,1.1
2025-08-19 16:07:19.150539,0.15,23.9,1014.88,47.8,2.5,2.5,2.4,1.2
2025-08-19 16:07:19.226724,0.23,23.91,1014.88,47.8,2.2,1.35,2.3,0.95
2025-08-19 16:07:19.303075,0.31,23.92,1014.87,47.79,2.5,1.1,2.2,1.15
2025-08-19 16:07:19.380421,0.38,23.93,1014.89,47.81,2.3,1.15,1.9,1.1
2025-08-19 16:07:19.456705,0.46,23.93,1014.87,47.8,2.2,1.15,2.3,1.1
2025-08-19 16:07:19.533590,0.54,23.94,1014.9,47.81,2.5,1.1,2.2,1.1
2025-08-19 16:07:19.609745,0.61,23.95,1014.89,47.8,2.4,1.1,2.5,1.1
2025-08-19 16:07:19.686393,0.69,23.95,1014.88,47.81,2.6,1.1,3.1,1.0
2025-08-19 16:07:19.762592,0.77,23.96,1014.9,47.8,2.5,1.1,1.0,1.1
2025-08-19 16:07:19.839017,0.84,23.96,1014.89,47.8,2.2,1.15,2.6,1.45
2025-08-19 16:07:19.916598,0.92,23.97,1014.88,47.81,2.7,1.05,2.3,1.05
2025-08-19 16:07:19.993145,1.0,23.97,1014.88,47.81,2.8,1.05,1.8,1.05
2025-08-19 16:07:20.079758,1.08,23.97,1014.87,47.8,2.5,1.05,2.3,1.05
2025-08-19 16:07:20.161121,1.16,23.98,1014.86,47.79,2.2,1.05,2.2,1.05
2025-08-19 16:07:20.249615,1.25,23.98,1014.89,47.79,2.3,1.05,2.3,1.1
2025-08-19 16:07:20.333533,1.34,23.98,1014.89,47.81,2.5,1.35,2.3,1.05
2025-08-19 16:07:20.418435,1.42,23.98,1014.89,47.79,2.3,1.1,2.4,1.05
2025-08-19 16:07:20.503666,1.51,23.98,1014.89,47.79,2.5,1.15,2.4,1.2
2025-08-19 16:07:20.585601,1.59,23.99,1014.89,47.79,2.4,1.1,2.2,1.05
2025-08-19 16:07:20.671337,1.67,23.99,1014.88,47.8,2.4,1.05,2.4,1.0
2025-08-19 16:07:20.754571,1.76,23.99,1014.87,47.79,2.1,0.65,2.4,1.0
2025-08-19 16:07:20.841091,1.84,23.99,1014.87,47.79,2.6,1.05,2.3,1.05
2025-08-19 16:07:20.925335,1.93,23.99,1014.88,47.77,2.2,1.0,2.2,1.05
2025-08-19 16:07:21.009829,2.01,23.99,1014.87,47.79,2.1,1.2,2.4,1.05
2025-08-19 16:07:21.092688,2.1,23.99,1014.88,47.77,2.1,0.85,2.1,0.85
2025-08-19 16:07:21.179459,2.18,23.99,1014.88,47.79,2.3,1.1,1.7,1.1
2025-08-19 16:07:21.262557,2.27,23.99,1014.88,47.77,2.3,1.35,2.0,0.55
2025-08-19 16:07:21.351363,2.35,23.99,1014.88,47.78,2.3,1.05,2.3,1.15
2025-08-19 16:07:21.434029,2.44,23.99,1014.88,47.77,2.2,1.1,2.4,1.1
2025-08-19 16:07:21.514644,2.52,23.99,1014.87,47.78,2.4,1.1,2.4,0.5
2025-08-19 16:07:21.601419,2.6,24.0,1014.87,47.77,2.3,1.1,2.2,1.05
2025-08-19 16:07:21.682717,2.69,24.0,1014.87,47.78,2.2,0.35,1.7,1.05
2025-08-19 16:07:21.772059,2.78,24.0,1014.86,47.76,2.0,1.25,2.5,0.95
2025-08-19 16:07:21.854966,2.86,24.0,1014.86,47.77,2.3,1.05,2.5,1.05
2025-08-19 16:07:21.943808,2.95,24.0,1014.86,47.77,2.1,1.05,2.4,1.1
2025-08-19 16:07:22.028755,3.03,24.0,1014.89,47.77,2.4,1.15,2.6,1.1
2025-08-19 16:07:22.113372,3.12,24.0,1014.89,47.76,2.5,1.0,2.2,1.15
2025-08-19 16:07:22.198974,3.2,24.0,1014.89,47.76,2.5,1.2,2.4,1.1
2025-08-19 16:07:22.280145,3.28,24.0,1014.89,47.75,2.2,1.1,2.3,0.95
2025-08-19 16:07:22.367306,3.37,24.0,1014.88,47.76,2.2,1.05,2.4,1.0
2025-08-19 16:07:22.450390,3.45,24.0,1014.89,47.76,2.5,1.1,2.1,1.1
2025-08-19 16:07:22.533428,3.54,24.0,1014.88,47.76,2.4,1.6,2.2,1.05
2025-08-19 16:07:22.617442,3.62,24.0,1014.89,47.74,2.1,1.0,3.0,1.0
2025-08-19 16:07:22.704534,3.71,24.0,1014.89,47.74,2.5,1.2,2.2,1.15
2025-08-19 16:07:22.785899,3.79,24.0,1014.89,47.73,2.4,1.05,2.3,0.45
2025-08-19 16:07:22.872094,3.88,24.0,1014.89,47.75,2.4,1.05,3.3,1.15
2025-08-19 16:07:22.955793,3.96,24.0,1014.89,47.76,1.3,1.05,2.1,1.05
2025-08-19 16:07:23.044231,4.05,24.0,1014.88,47.74,2.3,1.05,2.5,1.15
2025-08-19 16:07:23.130071,4.13,24.0,1014.88,47.74,2.3,1.05,2.4,1.05
2025-08-19 16:07:23.214978,4.22,24.0,1014.87,47.74,2.0,0.95,2.3,1.15
2025-08-19 16:07:23.296975,4.3,24.01,1014.87,47.73,2.3,1.05,2.3,0.0
2025-08-19 16:07:23.382769,4.39,24.01,1014.87,47.73,2.5,1.05,2.6,1.05
2025-08-19 16:07:23.466512,4.47,24.01,1014.87,47.72,2.7,1.05,2.0,1.05
2025-08-19 16:07:23.552793,4.56,24.01,1014.87,47.72,1.4,0.75,2.6,1.5
2025-08-19 16:07:23.637315,4.64,24.01,1014.88,47.72,2.3,1.75,2.2,1.05
2025-08-19 16:07:23.719120,4.72,24.01,1014.88,47.71,2.5,1.05,2.2,1.05
2025-08-19 16:07:23.804719,4.81,24.01,1014.88,47.72,2.4,1.1,2.5,1.05
2025-08-19 16:07:23.888111,4.89,24.01,1014.88,47.71,2.4,1.0,2.4,1.05
2025-08-19 16:07:23.971249,4.97,24.01,1014.88,47.7,2.2,1.05,2.1,0.85
2025-08-19 16:07:24.056460,5.06,24.01,1014.88,47.71,2.3,0.95,2.3,1.0
2025-08-19 16:07:24.141911,5.15,24.01,1014.87,47.7,2.3,1.0,2.1,0.45
2025-08-19 16:07:24.224822,5.23,24.01,1014.86,47.71,2.3,1.1,1.8,0.95
2025-08-19 16:07:24.310729,5.31,24.01,1014.86,47.71,2.3,1.5,2.4,1.1
2025-08-19 16:07:24.394216,5.4,24.01,1014.87,47.7,0.9,1.05,2.1,0.9
2025-08-19 16:07:24.481668,5.49,24.01,1014.86,47.7,2.3,1.95,2.4,1.05
2025-08-19 16:07:24.566858,5.57,24.01,1014.87,47.7,2.0,1.1,2.3,1.0
2025-08-19 16:07:24.653028,5.66,24.01,1014.87,47.7,2.2,1.1,2.6,1.0
2025-08-19 16:07:24.734236,5.74,24.01,1014.87,47.71,2.4,1.0,2.2,1.05
2025-08-19 16:07:24.821329,5.82,24.01,1014.87,47.7,0.0,1.15,2.6,1.1
2025-08-19 16:07:24.904222,5.91,24.01,1014.87,47.69,2.2,1.05,2.1,1.05
2025-08-19 16:07:24.992053,6.0,24.01,1014.86,47.68,0.0,1.05,2.6,1.1
2025-08-19 16:07:25.075795,6.08,24.02,1014.85,47.68,2.6,1.05,2.2,1.05
2025-08-19 16:07:25.161736,6.17,24.02,1014.85,47.68,2.3,1.05,2.0,1.05
2025-08-19 16:07:25.246758,6.25,24.02,1014.86,47.67,2.2,1.1,2.5,0.75
2025-08-19 16:07:25.327911,6.33,24.02,1014.86,47.67,0.9,0.0,3.8,1.0
2025-08-19 16:07:25.414903,6.42,24.02,1014.86,47.68,2.3,1.1,2.4,1.05
2025-08-19 16:07:25.497379,6.5,24.02,1014.86,47.67,3.6,1.05,2.0,1.0
2025-08-19 16:07:25.583270,6.59,24.02,1014.86,47.67,2.3,1.05,2.1,1.1
2025-08-19 16:07:25.667574,6.67,24.02,1014.86,47.67,2.3,1.05,2.1,1.05
2025-08-19 16:07:25.751293,6.75,24.02,1014.86,47.67,2.2,1.05,2.4,1.1
2025-08-19 16:07:25.836625,6.84,24.02,1014.86,47.65,2.4,2.0,2.5,1.05
2025-08-19 16:07:25.922727,6.93,24.02,1014.91,47.67,2.0,1.05,2.2,1.25
2025-08-19 16:07:26.006399,7.01,24.02,1014.91,47.66,2.2,1.1,2.3,0.75
2025-08-19 16:07:26.090639,7.09,24.02,1014.91,47.66,2.1,1.05,2.3,1.05
2025-08-19 16:07:26.180395,7.18,24.02,1014.91,47.66,2.3,1.1,2.2,1.0
2025-08-19 16:07:26.263866,7.27,24.02,1014.91,47.64,2.3,1.05,2.6,1.0
2025-08-19 16:07:26.349389,7.35,24.02,1014.91,47.66,2.5,1.35,2.3,1.1
2025-08-19 16:07:26.432369,7.44,24.02,1014.9,47.66,2.3,1.05,2.0,0.85
2025-08-19 16:07:26.518034,7.52,24.02,1014.91,47.66,2.2,1.3,2.2,1.1
2025-08-19 16:07:26.602442,7.61,24.02,1014.9,47.65,2.5,1.05,2.6,1.1
2025-08-19 16:07:26.685835,7.69,24.02,1014.9,47.66,2.2,1.05,2.3,1.1
2025-08-19 16:07:26.772683,7.78,24.02,1014.9,47.65,2.3,1.05,2.5,1.05
2025-08-19 16:07:26.856404,7.86,24.02,1014.9,47.66,2.3,1.05,2.5,0.9
2025-08-19 16:07:26.940992,7.94,24.02,1014.9,47.64,2.3,0.95,2.5,0.8
2025-08-19 16:07:27.024289,8.03,24.02,1014.91,47.63,2.3,1.05,2.5,1.05
2025-08-19 16:07:27.110438,8.11,24.02,1014.91,47.64,2.0,2.1,2.3,1.15
2025-08-19 16:07:27.195365,8.2,24.02,1014.9,47.65,2.2,1.0,2.1,2.2
2025-08-19 16:07:27.280006,8.28,24.02,1014.9,47.64,2.1,1.1,2.4,1.1
2025-08-19 16:07:27.363435,8.37,24.02,1014.9,47.65,2.4,0.95,2.1,1.2
2025-08-19 16:07:27.450725,8.45,24.02,1014.89,47.64,2.4,1.1,2.4,1.05
2025-08-19 16:07:27.534933,8.54,24.02,1014.9,47.63,2.1,0.75,1.9,1.05
2025-08-19 16:07:27.621017,8.62,24.02,1014.89,47.65,2.7,0.0,2.1,2.45
2025-08-19 16:07:27.705697,8.71,24.02,1014.89,47.64,2.3,1.05,2.1,1.05
2025-08-19 16:07:27.790124,8.79,24.03,1014.89,47.63,1.4,1.1,2.2,1.05
2025-08-19 16:07:27.873228,8.88,24.03,1014.89,47.65,2.5,1.4,2.5,1.0
2025-08-19 16:07:27.957659,8.96,24.02,1014.9,47.64,2.1,1.05,2.3,1.05
2025-08-19 16:07:28.040654,9.04,24.03,1014.9,47.64,3.2,1.05,2.2,1.05
2025-08-19 16:07:28.128868,9.13,24.03,1014.9,47.64,2.0,0.9,2.1,1.1
2025-08-19 16:07:28.213553,9.22,24.03,1014.9,47.63,2.3,0.95,2.6,0.0
2025-08-19 16:07:28.296940,9.3,24.03,1014.89,47.63,2.3,1.1,2.3,1.1
2025-08-19 16:07:28.379797,9.38,24.03,1014.89,47.63,2.3,1.05,2.2,1.55
2025-08-19 16:07:28.466036,9.47,24.03,1014.89,47.62,2.3,1.05,2.3,1.15
2025-08-19 16:07:28.548582,9.55,24.03,1014.89,47.64,2.1,1.05,2.3,1.05
2025-08-19 16:07:28.634601,9.64,24.03,1014.89,47.62,2.3,1.1,2.2,1.1
2025-08-19 16:07:28.719314,9.72,24.03,1014.88,47.62,2.2,1.15,2.4,0.55
2025-08-19 16:07:28.801936,9.81,24.03,1014.88,47.62,2.2,1.05,2.3,1.1
2025-08-19 16:07:28.887627,9.89,24.03,1014.88,47.62,2.2,1.1,2.4,1.05
2025-08-19 16:07:28.972724,9.98,24.03,1014.87,47.63,2.1,1.15,2.4,1.05
2025-08-19 16:07:29.055854,10.06,24.03,1014.88,47.61,0.5,1.1,2.2,1.05
2025-08-19 16:07:29.142279,10.15,24.03,1014.88,47.6,2.3,1.05,2.5,1.05
2025-08-19 16:07:29.226513,10.23,24.03,1014.88,47.63,1.7,1.0,2.3,0.0
2025-08-19 16:07:29.309415,10.31,24.03,1014.88,47.62,4.2,1.05,2.4,1.1
2025-08-19 16:07:29.392525,10.4,24.03,1014.89,47.62,2.3,1.1,2.1,1.15
2025-08-19 16:07:29.479326,10.48,24.03,1014.88,47.62,2.4,1.1,2.5,1.05
2025-08-19 16:07:29.563161,10.57,24.03,1014.89,47.6,2.5,0.95,2.1,0.2
2025-08-19 16:07:29.649728,10.65,24.03,1014.89,47.6,1.1,1.05,2.1,1.05
2025-08-19 16:07:29.734842,10.74,24.03,1014.89,47.62,2.5,1.1,2.5,1.05
2025-08-19 16:07:29.824164,10.83,24.03,1014.89,47.61,2.0,1.05,2.3,1.05
2025-08-19 16:07:29.907017,10.91,24.03,1014.9,47.62,2.3,1.2,1.7,1.05
2025-08-19 16:07:29.993815,11.0,24.03,1014.89,47.6,2.3,1.1,2.4,1.05
2025-08-19 16:07:30.075844,11.08,24.03,1014.9,47.62,2.2,1.05,2.5,1.65
2025-08-19 16:07:30.161399,11.16,24.03,1014.89,47.6,2.6,1.1,2.5,1.1
2025-08-19 16:07:30.244786,11.25,24.03,1014.9,47.6,2.4,0.9,2.4,1.05
2025-08-19 16:07:30.328294,11.33,24.03,1014.9,47.6,2.2,1.1,4.2,1.0
2025-08-19 16:07:30.411148,11.41,24.03,1014.9,47.6,2.1,0.75,2.3,1.0
2025-08-19 16:07:30.499401,11.5,24.03,1014.9,47.59,2.4,1.25,2.7,1.1
2025-08-19 16:07:30.582836,11.59,24.03,1014.91,47.6,2.4,1.05,2.2,1.2
2025-08-19 16:07:30.669083,11.67,24.03,1014.91,47.6,2.7,1.0,2.4,1.1
2025-08-19 16:07:30.753397,11.76,24.03,1014.9,47.59,2.1,1.05,2.4,1.15
2025-08-19 16:07:30.836572,11.84,24.04,1014.93,47.59,2.3,1.05,1.2,0.5
2025-08-19 16:07:30.919830,11.92,24.04,1014.93,47.59,0.8,1.05,2.4,1.05
2025-08-19 16:07:31.009076,12.01,24.04,1014.93,47.59,2.3,1.3,2.3,1.15
2025-08-19 16:07:31.092596,12.1,24.04,1014.94,47.59,2.7,1.05,2.3,1.1
2025-08-19 16:07:31.178721,12.18,24.04,1014.93,47.61,2.4,1.05,2.2,1.1
2025-08-19 16:07:31.263477,12.27,24.04,1014.93,47.59,2.6,1.1,2.1,1.05
2025-08-19 16:07:31.346541,12.35,24.04,1014.93,47.59,2.4,1.15,2.4,1.1
2025-08-19 16:07:31.433451,12.44,24.04,1014.92,47.59,2.2,0.55,2.8,3.2
2025-08-19 16:07:31.513387,12.52,24.04,1014.92,47.59,2.0,1.05,2.4,0.3
2025-08-19 16:07:31.599195,12.6,24.04,1014.92,47.59,2.3,1.1,2.1,1.3
