Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 11:40:23.938818,0.0,24.45,1016.21,47.73,2.7,3.8,2.6,3.85
2025-08-19 11:40:24.017710,0.08,24.46,1016.22,47.72,2.5,3.8,2.7,3.75
2025-08-19 11:40:24.093915,0.16,24.47,1016.2,47.73,2.6,3.75,2.6,3.8
2025-08-19 11:40:24.171107,0.23,24.48,1016.21,47.73,2.7,3.75,2.6,3.85
2025-08-19 11:40:24.247166,0.31,24.49,1016.19,47.73,2.7,3.8,2.6,3.8
2025-08-19 11:40:24.323490,0.38,24.5,1016.2,47.73,2.7,3.8,2.6,3.8
2025-08-19 11:40:24.399490,0.46,24.5,1016.18,47.73,2.6,3.8,2.6,3.8
2025-08-19 11:40:24.475745,0.54,24.51,1016.23,47.72,2.6,3.75,2.6,3.8
2025-08-19 11:40:24.551832,0.61,24.52,1016.22,47.72,2.7,3.85,2.6,3.8
2025-08-19 11:40:24.628489,0.69,24.52,1016.21,47.73,2.7,3.8,2.7,3.75
2025-08-19 11:40:24.704570,0.77,24.53,1016.2,47.71,2.6,3.8,2.8,3.75
2025-08-19 11:40:24.782127,0.84,24.53,1016.21,47.73,2.7,3.8,2.6,3.8
2025-08-19 11:40:24.858195,0.92,24.54,1016.21,47.73,2.7,3.8,2.6,3.8
2025-08-19 11:40:24.934957,1.0,24.54,1016.2,47.73,2.5,3.75,2.6,3.75
2025-08-19 11:40:25.020139,1.08,24.54,1016.2,47.72,2.7,3.75,2.5,3.75
2025-08-19 11:40:25.105360,1.17,24.55,1016.2,47.73,2.5,3.75,2.6,3.75
2025-08-19 11:40:25.188173,1.25,24.55,1016.19,47.73,2.6,3.75,2.4,3.75
2025-08-19 11:40:25.275665,1.34,24.55,1016.18,47.71,2.5,3.75,2.6,3.8
2025-08-19 11:40:25.361044,1.42,24.55,1016.21,47.72,2.6,3.8,2.6,3.75
2025-08-19 11:40:25.442938,1.5,24.55,1016.21,47.71,2.5,3.75,2.5,3.75
2025-08-19 11:40:25.528963,1.59,24.55,1016.2,47.71,2.5,3.75,2.6,3.75
2025-08-19 11:40:25.612378,1.67,24.55,1016.2,47.71,2.5,3.75,2.5,3.75
2025-08-19 11:40:25.698621,1.76,24.55,1016.2,47.7,2.6,3.75,2.6,3.75
2025-08-19 11:40:25.782439,1.84,24.55,1016.21,47.7,2.5,3.75,2.5,3.75
2025-08-19 11:40:25.867307,1.93,24.56,1016.21,47.7,2.6,3.75,2.6,3.75
2025-08-19 11:40:25.949996,2.01,24.56,1016.2,47.71,2.5,3.7,2.5,3.75
2025-08-19 11:40:26.034546,2.1,24.56,1016.2,47.7,2.5,3.8,2.6,3.75
2025-08-19 11:40:26.117289,2.18,24.56,1016.2,47.7,2.5,3.75,2.5,3.75
2025-08-19 11:40:26.202962,2.26,24.56,1016.2,47.69,2.5,3.75,2.6,3.75
2025-08-19 11:40:26.287520,2.35,24.56,1016.21,47.71,2.5,3.75,2.6,3.75
2025-08-19 11:40:26.375063,2.44,24.56,1016.21,47.7,2.5,3.75,2.6,3.75
2025-08-19 11:40:26.460246,2.52,24.56,1016.21,47.69,2.5,3.75,2.5,3.7
2025-08-19 11:40:26.545379,2.61,24.56,1016.21,47.69,2.5,3.75,2.6,3.75
2025-08-19 11:40:26.628146,2.69,24.56,1016.21,47.69,2.5,3.75,2.5,3.75
2025-08-19 11:40:26.715245,2.78,24.56,1016.21,47.69,2.6,3.75,2.6,3.75
2025-08-19 11:40:26.799063,2.86,24.56,1016.2,47.67,2.5,3.75,2.6,3.7
2025-08-19 11:40:26.884106,2.95,24.56,1016.19,47.68,2.5,3.75,2.6,3.75
2025-08-19 11:40:26.969131,3.03,24.56,1016.2,47.68,2.5,3.75,2.6,3.75
2025-08-19 11:40:27.053954,3.12,24.56,1016.19,47.66,2.5,3.75,2.6,3.8
2025-08-19 11:40:27.136882,3.2,24.57,1016.19,47.67,2.6,3.75,2.5,3.75
2025-08-19 11:40:27.221036,3.28,24.57,1016.19,47.67,2.5,3.75,2.6,3.75
2025-08-19 11:40:27.307852,3.37,24.57,1016.18,47.67,2.5,3.75,2.6,3.75
2025-08-19 11:40:27.392195,3.45,24.57,1016.18,47.66,2.5,3.75,2.5,3.75
2025-08-19 11:40:27.476591,3.54,24.57,1016.18,47.66,2.6,3.8,2.6,3.75
2025-08-19 11:40:27.557899,3.62,24.57,1016.19,47.65,2.5,3.75,2.5,3.75
2025-08-19 11:40:27.648168,3.71,24.57,1016.19,47.65,2.6,3.75,2.6,3.75
2025-08-19 11:40:27.731553,3.79,24.57,1016.18,47.65,2.5,3.75,2.6,3.7
2025-08-19 11:40:27.818396,3.88,24.57,1016.18,47.65,2.5,3.75,2.6,3.75
2025-08-19 11:40:27.903192,3.96,24.57,1016.18,47.64,2.6,3.75,2.6,3.75
2025-08-19 11:40:27.987146,4.05,24.57,1016.18,47.63,2.5,3.75,2.5,3.75
2025-08-19 11:40:28.073323,4.13,24.57,1016.18,47.63,2.6,3.8,2.6,3.8
2025-08-19 11:40:28.154816,4.22,24.57,1016.21,47.65,2.5,3.7,2.5,3.75
2025-08-19 11:40:28.241361,4.3,24.57,1016.21,47.65,2.5,3.8,2.6,3.8
2025-08-19 11:40:28.324943,4.39,24.57,1016.21,47.63,2.6,3.7,2.5,3.9
2025-08-19 11:40:28.410512,4.47,24.57,1016.21,47.62,2.5,3.75,2.6,3.75
2025-08-19 11:40:28.496152,4.56,24.57,1016.2,47.62,2.5,3.75,2.6,3.75
2025-08-19 11:40:28.582910,4.64,24.57,1016.2,47.62,2.5,3.75,2.6,3.75
2025-08-19 11:40:28.665885,4.73,24.57,1016.2,47.61,2.6,3.75,2.6,3.75
2025-08-19 11:40:28.750116,4.81,24.57,1016.2,47.62,2.7,3.75,2.5,3.75
2025-08-19 11:40:28.838619,4.9,24.57,1016.2,47.62,2.6,3.75,2.6,3.7
2025-08-19 11:40:28.923095,4.98,24.57,1016.17,47.63,2.5,3.8,2.5,3.75
2025-08-19 11:40:29.007640,5.07,24.57,1016.2,47.62,2.5,3.75,2.6,3.75
2025-08-19 11:40:29.090583,5.15,24.57,1016.2,47.62,2.5,3.75,2.5,3.75
2025-08-19 11:40:29.174861,5.24,24.57,1016.19,47.61,2.6,3.75,2.6,3.8
2025-08-19 11:40:29.258426,5.32,24.57,1016.2,47.61,2.5,3.75,2.5,3.75
2025-08-19 11:40:29.344996,5.41,24.57,1016.2,47.62,2.5,3.8,2.6,3.75
2025-08-19 11:40:29.429628,5.49,24.57,1016.21,47.62,2.6,3.8,2.6,3.75
2025-08-19 11:40:29.510979,5.57,24.57,1016.2,47.6,2.5,3.75,2.5,3.75
2025-08-19 11:40:29.598078,5.66,24.57,1016.21,47.6,2.5,3.75,2.6,3.8
2025-08-19 11:40:29.681135,5.74,24.57,1016.21,47.6,2.5,3.75,2.5,3.75
2025-08-19 11:40:29.765515,5.83,24.57,1016.21,47.6,2.5,3.75,2.6,3.8
2025-08-19 11:40:29.848614,5.91,24.58,1016.21,47.6,2.5,3.75,2.6,3.75
2025-08-19 11:40:29.932890,5.99,24.58,1016.21,47.59,2.5,3.75,2.6,3.75
2025-08-19 11:40:30.018604,6.08,24.58,1016.21,47.59,2.6,3.8,2.6,3.75
2025-08-19 11:40:30.100170,6.16,24.58,1016.21,47.58,2.4,3.75,2.6,3.75
2025-08-19 11:40:30.185838,6.25,24.58,1016.21,47.59,2.6,3.7,2.5,3.75
2025-08-19 11:40:30.270798,6.33,24.58,1016.2,47.59,2.5,3.8,2.6,3.75
2025-08-19 11:40:30.353848,6.42,24.58,1016.2,47.59,2.6,3.8,2.6,3.75
2025-08-19 11:40:30.437071,6.5,24.58,1016.2,47.59,2.5,3.75,2.5,3.75
2025-08-19 11:40:30.524374,6.59,24.58,1016.2,47.58,2.7,3.8,2.6,3.8
2025-08-19 11:40:30.605808,6.67,24.58,1016.2,47.58,2.5,3.75,2.6,3.75
2025-08-19 11:40:30.690477,6.75,24.58,1016.21,47.58,2.5,3.75,2.6,3.75
2025-08-19 11:40:30.777028,6.84,24.58,1016.2,47.58,2.6,3.8,2.6,3.75
2025-08-19 11:40:30.860599,6.92,24.58,1016.2,47.57,2.5,3.75,2.4,3.75
2025-08-19 11:40:30.946091,7.01,24.58,1016.2,47.58,2.6,3.75,2.6,3.8
2025-08-19 11:40:31.029909,7.09,24.58,1016.21,47.56,2.5,3.75,2.5,3.75
2025-08-19 11:40:31.119662,7.18,24.58,1016.21,47.57,2.6,3.75,2.6,3.75
2025-08-19 11:40:31.203274,7.26,24.58,1016.21,47.56,2.6,3.75,2.5,3.75
2025-08-19 11:40:31.291406,7.35,24.58,1016.21,47.56,2.6,3.75,2.6,3.75
2025-08-19 11:40:31.374560,7.44,24.58,1016.21,47.56,2.6,3.75,2.5,3.75
2025-08-19 11:40:31.460228,7.52,24.58,1016.2,47.56,2.4,3.8,2.5,3.75
2025-08-19 11:40:31.546114,7.61,24.58,1016.2,47.56,2.6,3.8,2.6,3.75
2025-08-19 11:40:31.627871,7.69,24.58,1016.2,47.56,2.5,3.75,2.5,3.75
2025-08-19 11:40:31.715479,7.78,24.58,1016.2,47.56,2.6,3.8,2.6,3.75
2025-08-19 11:40:31.797309,7.86,24.58,1016.2,47.56,2.5,3.75,2.6,3.75
2025-08-19 11:40:31.881985,7.94,24.58,1016.2,47.55,2.6,3.75,2.6,3.75
2025-08-19 11:40:31.967011,8.03,24.58,1016.2,47.56,2.5,3.75,2.5,3.75
2025-08-19 11:40:32.052999,8.11,24.58,1016.2,47.55,2.6,3.75,2.6,3.75
2025-08-19 11:40:32.135613,8.2,24.58,1016.21,47.55,2.6,3.75,2.5,3.75
2025-08-19 11:40:32.222577,8.28,24.58,1016.21,47.56,2.6,3.8,2.6,3.8
2025-08-19 11:40:32.304353,8.37,24.58,1016.21,47.54,2.5,3.75,2.5,3.75
2025-08-19 11:40:32.389788,8.45,24.58,1016.21,47.56,2.5,3.75,2.6,3.75
2025-08-19 11:40:32.474086,8.54,24.58,1016.19,47.54,2.5,3.75,2.5,3.75
2025-08-19 11:40:32.559206,8.62,24.58,1016.2,47.54,2.6,3.75,2.6,3.75
2025-08-19 11:40:32.644428,8.71,24.58,1016.19,47.54,2.7,3.8,2.6,3.75
2025-08-19 11:40:32.728717,8.79,24.58,1016.19,47.53,2.5,3.75,2.6,3.75
2025-08-19 11:40:32.811699,8.87,24.58,1016.19,47.53,2.6,3.75,2.5,3.75
2025-08-19 11:40:32.896957,8.96,24.58,1016.19,47.55,2.4,3.8,2.6,3.8
2025-08-19 11:40:32.981547,9.04,24.58,1016.19,47.54,2.5,3.75,2.6,3.75
2025-08-19 11:40:33.064471,9.13,24.58,1016.19,47.53,2.5,3.75,2.5,3.75
2025-08-19 11:40:33.151117,9.21,24.58,1016.2,47.53,2.6,3.8,2.6,3.75
2025-08-19 11:40:33.232305,9.29,24.58,1016.19,47.53,2.5,3.75,2.5,3.75
2025-08-19 11:40:33.318344,9.38,24.58,1016.19,47.53,2.6,3.75,2.6,3.75
2025-08-19 11:40:33.402112,9.46,24.58,1016.18,47.52,2.6,3.75,2.6,3.75
2025-08-19 11:40:33.485541,9.55,24.58,1016.18,47.52,2.5,3.75,2.5,3.75
2025-08-19 11:40:33.571815,9.63,24.58,1016.18,47.52,2.6,3.8,2.4,3.8
2025-08-19 11:40:33.652972,9.71,24.58,1016.19,47.52,2.6,3.75,2.6,3.7
2025-08-19 11:40:33.738789,9.8,24.58,1016.19,47.51,2.5,3.75,2.6,3.75
2025-08-19 11:40:33.822450,9.88,24.58,1016.19,47.52,2.5,3.75,2.6,3.75
2025-08-19 11:40:33.906397,9.97,24.58,1016.19,47.51,2.5,3.75,2.5,3.75
2025-08-19 11:40:33.994166,10.06,24.58,1016.19,47.51,2.5,3.75,2.6,3.75
2025-08-19 11:40:34.076884,10.14,24.58,1016.19,47.51,2.5,3.7,2.5,3.75
2025-08-19 11:40:34.161036,10.22,24.58,1016.19,47.52,2.6,3.75,2.6,3.75
2025-08-19 11:40:34.243905,10.31,24.58,1016.19,47.51,2.6,3.75,2.6,3.75
2025-08-19 11:40:34.328506,10.39,24.58,1016.19,47.51,2.5,3.75,2.6,3.75
2025-08-19 11:40:34.414334,10.48,24.58,1016.19,47.51,2.6,3.75,2.6,3.75
2025-08-19 11:40:34.497276,10.56,24.59,1016.19,47.51,2.5,3.75,2.4,3.75
2025-08-19 11:40:34.584208,10.65,24.59,1016.19,47.51,2.6,3.75,2.6,3.75
