Timestamp,Normalized Timestamp (s),Temperature (C),Pressure (hPa),Humidity (%),VOC (ppm),CO2 (ppm),MQ3 (ppm),HCHO (ppm)
2025-08-19 15:24:03.229534,0.0,23.4,1015.12,49.32,2.4,1.1,2.3,1.0
2025-08-19 15:24:03.307135,0.08,23.41,1015.13,49.32,2.3,1.05,2.4,1.05
2025-08-19 15:24:03.384216,0.15,23.42,1015.1,49.31,2.0,0.9,2.1,1.0
2025-08-19 15:24:03.460477,0.23,23.43,1015.09,49.33,2.3,2.25,2.1,2.5
2025-08-19 15:24:03.538251,0.31,23.44,1015.1,49.31,3.1,1.0,2.3,1.3
2025-08-19 15:24:03.614457,0.38,23.44,1015.08,49.33,2.3,0.9,2.6,1.1
2025-08-19 15:24:03.692067,0.46,23.45,1015.12,49.32,2.2,1.05,2.3,1.0
2025-08-19 15:24:03.768181,0.54,23.46,1015.11,49.33,2.5,1.05,2.3,1.05
2025-08-19 15:24:03.845429,0.62,23.47,1015.13,49.34,2.3,1.05,2.1,1.0
2025-08-19 15:24:03.921557,0.69,23.48,1015.13,49.33,2.4,1.05,2.2,1.0
2025-08-19 15:24:03.998099,0.77,23.48,1015.12,49.32,2.5,0.6,2.0,1.05
2025-08-19 15:24:04.074205,0.84,23.49,1015.15,49.34,2.2,0.95,2.2,1.05
2025-08-19 15:24:04.150589,0.92,23.49,1015.14,49.33,2.5,0.95,2.2,1.05
2025-08-19 15:24:04.226890,1.0,23.49,1015.13,49.33,2.1,1.0,0.0,2.3
2025-08-19 15:24:04.312358,1.08,23.5,1015.13,49.33,2.3,1.05,2.3,1.65
2025-08-19 15:24:04.397199,1.17,23.5,1015.13,49.33,2.3,1.0,2.2,1.0
2025-08-19 15:24:04.489072,1.26,23.5,1015.12,49.34,2.3,1.05,3.5,1.0
2025-08-19 15:24:04.574116,1.34,23.5,1015.12,49.31,2.3,1.2,2.2,1.05
2025-08-19 15:24:04.656967,1.43,23.5,1015.13,49.31,2.1,0.95,2.2,0.95
2025-08-19 15:24:04.743855,1.51,23.51,1015.13,49.31,2.0,1.05,2.3,1.05
2025-08-19 15:24:04.825063,1.6,23.51,1015.12,49.3,2.3,1.1,4.9,1.1
2025-08-19 15:24:04.910915,1.68,23.51,1015.15,49.31,2.1,1.0,2.2,1.1
2025-08-19 15:24:04.993581,1.76,23.51,1015.14,49.3,2.2,2.15,2.3,1.0
2025-08-19 15:24:05.077093,1.85,23.51,1015.13,49.31,2.1,1.1,2.3,1.0
2025-08-19 15:24:05.163157,1.93,23.51,1015.13,49.31,2.3,1.1,2.4,1.1
2025-08-19 15:24:05.244345,2.01,23.51,1015.14,49.31,2.1,1.0,2.2,0.95
2025-08-19 15:24:05.332634,2.1,23.51,1015.13,49.31,2.3,1.0,2.2,1.05
2025-08-19 15:24:05.415024,2.19,23.52,1015.13,49.3,2.0,1.05,2.1,0.75
2025-08-19 15:24:05.500239,2.27,23.52,1015.13,49.3,2.3,1.0,1.2,1.0
2025-08-19 15:24:05.584597,2.36,23.52,1015.13,49.31,2.2,1.05,2.5,1.05
2025-08-19 15:24:05.666166,2.44,23.52,1015.13,49.3,2.1,1.0,2.1,0.7
2025-08-19 15:24:05.751947,2.52,23.52,1015.14,49.29,2.2,1.0,2.2,1.05
2025-08-19 15:24:05.835015,2.61,23.52,1015.13,49.29,2.2,1.0,2.2,1.0
2025-08-19 15:24:05.921153,2.69,23.52,1015.13,49.29,2.6,0.95,2.3,1.25
2025-08-19 15:24:06.003556,2.77,23.52,1015.13,49.3,2.3,1.15,2.1,0.95
2025-08-19 15:24:06.086857,2.86,23.52,1015.13,49.29,2.2,1.0,2.5,0.9
2025-08-19 15:24:06.169631,2.94,23.52,1015.13,49.29,3.6,1.05,2.4,1.05
2025-08-19 15:24:06.253554,3.02,23.52,1015.12,49.28,2.3,0.95,2.1,1.0
2025-08-19 15:24:06.336355,3.11,23.52,1015.12,49.29,1.9,1.05,2.1,1.05
2025-08-19 15:24:06.420440,3.19,23.52,1015.12,49.28,2.5,1.0,2.3,1.05
2025-08-19 15:24:06.504232,3.27,23.52,1015.12,49.29,2.3,0.95,2.8,0.95
2025-08-19 15:24:06.593001,3.36,23.53,1015.13,49.26,2.1,1.0,2.1,1.1
2025-08-19 15:24:06.676350,3.45,23.53,1015.13,49.27,2.4,0.95,2.5,1.0
2025-08-19 15:24:06.761633,3.53,23.53,1015.14,49.26,1.9,1.05,2.2,0.95
2025-08-19 15:24:06.847010,3.62,23.53,1015.13,49.25,2.2,0.95,1.8,0.95
2025-08-19 15:24:06.935988,3.71,23.53,1015.13,49.26,2.3,1.0,2.1,1.1
2025-08-19 15:24:07.018628,3.79,23.53,1015.15,49.24,2.8,1.75,2.4,1.0
2025-08-19 15:24:07.101825,3.87,23.53,1015.16,49.25,2.0,1.1,1.9,1.05
2025-08-19 15:24:07.186974,3.96,23.53,1015.15,49.24,2.4,1.15,2.2,1.95
2025-08-19 15:24:07.268244,4.04,23.53,1015.15,49.25,2.2,1.05,2.1,0.95
2025-08-19 15:24:07.355290,4.13,23.53,1015.15,49.25,2.3,2.65,2.5,1.05
